geo,time,dc_dac_deul_cd
tkm,2001,889999.98569
tkm,2002,810000.00238
tkm,2003,970000.02861
tkm,2004,1179999.94755
tkm,2005,1159999.96662
tkm,2006,750000
tkm,2007,790000.02146
tkm,2008,1840000.03338
tkm,2009,1850000.02384
tkm,2010,1830000.04292
tkm,2011,1590000.03338
tkm,2012,1830000.04292
tkm,2013,1460000.03815
tkm,2014,1580000.04292
tkm,2015,1039999.96185
tkm,2016,1259999.99046
tkm,2017,1259999.99046
tkm,2018,1600000.02384
tkm,2019,1580000.04292
tls,1979,109999.9994
tls,2000,1730000.01907
tls,2001,1970000.02861
tls,2002,1340000.03338
tls,2003,3099999.90463
tls,2004,3380000.11444
tls,2005,4789999.96185
tls,2006,5380000.11444
tls,2007,6239999.77112
tls,2008,6659999.84741
tls,2009,5630000.11444
tls,2010,9420000.07629
tls,2011,8020000.45776
tls,2012,8229999.54224
tls,2013,7880000.11444
tls,2014,7889999.86649
tls,2015,7289999.96185
tls,2016,7630000.11444
tls,2017,6550000.19073
tls,2018,6429999.82834
tls,2019,9659999.84741
ton,1977,19999.99955
ton,1978,189999.99762
ton,1979,11390000.34332
ton,1980,2450000.04768
ton,1981,2269999.98093
ton,1982,639999.98569
ton,1983,1059999.94278
ton,1984,759999.99046
ton,1985,1120000.00477
ton,1986,1009999.99046
ton,1987,779999.97139
ton,1988,19999.99955
ton,1989,1059999.94278
ton,1990,920000.01669
ton,1991,289999.99166
ton,1992,1409999.96662
ton,1993,150000.00596
ton,1994,-29999.99933
ton,1995,19999.99955
ton,1996,250000
ton,1997,-360000.01431
ton,1998,-600000.02384
ton,1999,-800000.01192
ton,2000,-730000.01907
ton,2001,-720000.02861
ton,2002,-1149999.97616
ton,2003,-930000.00715
ton,2004,-1009999.99046
ton,2005,-1039999.96185
ton,2006,-519999.98093
ton,2007,-1710000.03815
ton,2008,9999.99978
ton,2013,9999.99978
ton,2015,9999.99978
ton,2016,109999.9994
ton,2017,29999.99933
ton,2018,39999.99911
ton,2019,300000.01192
tto,1962,9999.99978
tto,1963,29999.99933
tto,1966,19999.99955
tto,1967,9999.99978
tto,1968,9999.99978
tto,1969,19999.99955
tto,1970,119999.99732
tto,1971,319999.99285
tto,1972,280000.00119
tto,1973,239999.99464
tto,1974,409999.99642
tto,1975,230000.00417
tto,1976,140000.0006
tto,1977,50000.00075
tto,1978,79999.99821
tto,1979,79999.99821
tto,1980,370000.00477
tto,1981,70000.0003
tto,1982,379999.99523
tto,1983,379999.99523
tto,1984,109999.9994
tto,1985,70000.0003
tto,1986,15779999.73297
tto,1987,31530000.68665
tto,1988,-1120000.00477
tto,1989,-4280000.20981
tto,1990,280000.00119
tto,1991,-8500000
tto,1992,-5630000.11444
tto,1993,-4480000.01907
tto,1994,-4610000.13351
tto,1995,-5190000.05722
tto,1996,-4889999.86649
tto,1997,-4340000.15259
tto,1998,-4639999.86649
tto,1999,-3609999.8951
tto,2000,159999.99642
tto,2001,59999.99866
tto,2002,100000.00149
tto,2003,259999.99046
tto,2004,360000.01431
tto,2005,379999.99523
tto,2006,300000.01192
tto,2007,379999.99523
tto,2008,259999.99046
tto,2009,219999.99881
tto,2010,370000.00477
tun,1960,180000.00715
tun,1961,29999.99933
tun,1962,500000
tun,1963,239999.99464
tun,1964,1779999.97139
tun,1965,8979999.54224
tun,1966,4420000.07629
tun,1967,5670000.07629
tun,1968,8689999.58038
tun,1969,16020000.45776
tun,1970,12100000.38147
tun,1971,15329999.92371
tun,1972,19770000.45776
tun,1973,16170000.07629
tun,1974,24000000
tun,1975,23569999.69482
tun,1976,34560001.37329
tun,1977,60009998.32153
tun,1978,49200000.76294
tun,1979,37720001.2207
tun,1980,26459999.08447
tun,1981,52080001.83105
tun,1982,57770000.45776
tun,1983,50680000.30518
tun,1984,23670000.07629
tun,1985,18110000.61035
tun,1986,8439999.58038
tun,1987,10170000.07629
tun,1988,36419998.16895
tun,1989,20219999.31335
tun,1990,-7980000.01907
tun,1991,22280000.68665
tun,1992,7230000.01907
tun,1993,20739999.77112
tun,1994,-10899999.61853
tun,1995,-22100000.38147
tun,1996,-19200000.76294
tun,1997,9890000.34332
tun,1998,-1820000.05245
tun,1999,-11850000.38147
tun,2000,1919999.95708
tun,2001,7969999.79019
tun,2002,-5199999.80927
tun,2003,11680000.30518
tun,2004,12260000.22888
tun,2005,29030000.68665
tun,2006,39610000.61035
tun,2007,27469999.31335
tun,2008,27420000.07629
tun,2009,30799999.23706
tun,2010,23860000.61035
tun,2011,31129999.16077
tun,2012,42720001.2207
tun,2013,67730003.35693
tun,2014,53139999.38965
tun,2015,88720001.2207
tun,2016,125569999.69482
tun,2017,157440002.44141
tun,2018,217479995.72754
tun,2019,264779998.7793
tur,1960,31319999.69482
tur,1961,22299999.23706
tur,1962,23079999.92371
tur,1963,28750000
tur,1964,16530000.68665
tur,1965,23280000.68665
tur,1966,11840000.15259
tur,1967,11689999.58038
tur,1968,20870000.83923
tur,1969,29290000.91553
tur,1970,34729999.54224
tur,1971,12810000.41962
tur,1972,37270000.45776
tur,1973,28969999.31335
tur,1974,9689999.58038
tur,1975,12050000.19073
tur,1976,19290000.91553
tur,1977,31469999.31335
tur,1978,156919998.16895
tur,1979,342079986.57227
tur,1980,326700012.20703
tur,1981,293850006.10352
tur,1982,79629997.25342
tur,1983,42900001.52588
tur,1984,17680000.30518
tur,1985,38060001.37329
tur,1986,89059997.55859
tur,1987,248830001.83105
tur,1988,185850006.10352
tur,1989,133250000
tur,1990,241539993.28613
tur,1991,174000000
tur,1992,60349998.47412
tur,1993,50470001.2207
tur,1994,25750000
tur,1995,13430000.30518
tur,1996,82819999.69482
tur,1997,24270000.45776
tur,1998,-12140000.34332
tur,1999,5579999.92371
tur,2000,-20959999.08447
tur,2001,66250000
tur,2002,-71040000.91553
tur,2003,-11359999.65668
tur,2004,-46180000.30518
tur,2005,-33560001.37329
tur,2006,-52779998.7793
tur,2007,-55549999.23706
tur,2008,-50069999.69482
tur,2009,6699999.80927
tur,2010,-10250000
tur,2011,58650001.52588
tur,2012,28950000.76294
tur,2013,228750000
tur,2014,343869995.11719
tur,2015,319529998.7793
tur,2016,241190002.44141
tur,2017,516270019.53125
tur,2018,242839996.33789
tur,2019,279720001.2207
tuv,1982,9999.99978
tuv,1985,9999.99978
tuv,1986,9999.99978
tuv,1987,79999.99821
tuv,1988,90000.00358
tuv,1989,59999.99866
tuv,1990,79999.99821
tuv,1991,109999.9994
tuv,1992,109999.9994
tuv,1993,90000.00358
tuv,1994,180000.00715
tuv,1995,90000.00358
tuv,1996,39999.99911
tuv,2002,9999.99978
tuv,2003,19999.99955
tuv,2004,19999.99955
tuv,2012,19999.99955
tuv,2014,9999.99978
tuv,2015,50000.00075
tuv,2016,9999.99978
tza,1961,9999.99978
tza,1962,140000.0006
tza,1963,2789999.96185
tza,1964,9140000.34332
tza,1965,4170000.07629
tza,1966,6179999.82834
tza,1967,3700000.04768
tza,1968,3369999.88556
tza,1969,3069999.93324
tza,1970,3930000.06676
tza,1971,5969999.79019
tza,1972,6199999.80927
tza,1973,8970000.26703
tza,1974,12850000.38147
tza,1975,28579999.92371
tza,1976,20350000.38147
tza,1977,29569999.69482
tza,1978,55389999.38965
tza,1979,79910003.66211
tza,1980,74500000
tza,1981,54810001.37329
tza,1982,58770000.45776
tza,1983,36290000.91553
tza,1984,49860000.61035
tza,1985,32889999.38965
tza,1986,44990001.67847
tza,1987,60220001.2207
tza,1988,68069999.69482
tza,1989,51830001.83105
tza,1990,61349998.47412
tza,1991,74760002.13623
tza,1992,68510002.13623
tza,1993,72029998.7793
tza,1994,64379997.25342
tza,1995,67180000.30518
tza,1996,58740001.67847
tza,1997,59270000.45776
tza,1998,109900001.52588
tza,1999,66599998.47412
tza,2000,34750000
tza,2001,48189998.62671
tza,2002,23219999.31335
tza,2003,98529998.7793
tza,2004,56400001.52588
tza,2005,49880001.06812
tza,2006,49340000.15259
tza,2007,65000000
tza,2008,87430000.30518
tza,2009,87129997.25342
tza,2010,134479995.72754
tza,2011,93510002.13623
tza,2012,109730003.35693
tza,2013,75080001.83105
tza,2014,52119998.93188
tza,2015,93150001.52588
tza,2016,51680000.30518
tza,2017,44159999.84741
tza,2018,39979999.54224
tza,2019,35020000.45776
uga,1962,19999.99955
uga,1963,59999.99866
uga,1964,109999.9994
uga,1965,430000.00715
uga,1966,5590000.15259
uga,1967,1509999.99046
uga,1968,3130000.11444
uga,1969,2519999.98093
uga,1970,2460000.03815
uga,1971,1929999.94755
uga,1972,1720000.02861
uga,1973,2069999.93324
uga,1974,3819999.93324
uga,1975,2079999.92371
uga,1976,6900000.09537
uga,1977,769999.98093
uga,1978,3069999.93324
uga,1979,2509999.99046
uga,1980,5730000.01907
uga,1981,11439999.58038
uga,1982,7690000.05722
uga,1983,5949999.80927
uga,1984,3519999.98093
uga,1985,4360000.13351
uga,1986,12859999.65668
uga,1987,15770000.45776
uga,1988,18719999.31335
uga,1989,19940000.53406
uga,1990,26950000.76294
uga,1991,34200000.76294
uga,1992,22979999.54224
uga,1993,54270000.45776
uga,1994,29540000.91553
uga,1995,47220001.2207
uga,1996,40360000.61035
uga,1997,38549999.23706
uga,1998,28280000.68665
uga,1999,28590000.15259
uga,2000,18260000.22888
uga,2001,33209999.08447
uga,2002,33860000.61035
uga,2003,26670000.07629
uga,2004,41750000
uga,2005,51380001.06812
uga,2006,54560001.37329
uga,2007,47580001.83105
uga,2008,37840000.15259
uga,2009,60060001.37329
uga,2010,40939998.62671
uga,2011,61880001.06812
uga,2012,47470001.2207
uga,2013,42069999.69482
uga,2014,45270000.45776
uga,2015,47740001.67847
uga,2016,39540000.91553
uga,2017,64239997.86377
uga,2018,52630001.06812
uga,2019,66519996.64307
ukr,1990,289000000
ukr,1991,364899993.89648
ukr,1992,538799987.79297
ukr,1993,233380004.88281
ukr,1994,138550003.05176
ukr,1995,55889999.38965
ukr,1996,67610000.61035
ukr,1997,35590000.15259
ukr,1998,36259998.32153
ukr,1999,29489999.77112
ukr,2000,38250000
ukr,2001,33450000.76294
ukr,2002,44560001.37329
ukr,2003,41479999.54224
ukr,2004,50840000.15259
ukr,2005,53159999.84741
ukr,2006,58700000.76294
ukr,2007,69110000.61035
ukr,2008,77139999.38965
ukr,2009,121580001.83106
ukr,2010,89110000.61035
ukr,2011,79839996.33789
ukr,2012,82400001.52588
ukr,2013,68919998.16895
ukr,2014,143330001.83105
ukr,2015,372390014.64844
ukr,2016,175339996.33789
ukr,2017,202850006.10352
ukr,2018,234240005.49316
ukr,2019,205100006.10352
ury,1962,9999.99978
ury,1963,200000.00298
ury,1964,19999.99955
ury,1965,649999.97616
ury,1966,680000.00715
ury,1967,839999.97377
ury,1968,980000.01907
ury,1969,1169999.95708
ury,1970,1070000.05245
ury,1971,879999.99523
ury,1972,1159999.96662
ury,1973,1539999.96185
ury,1974,1559999.94278
ury,1975,1809999.94278
ury,1976,2200000.04768
ury,1977,2279999.97139
ury,1978,2950000.04768
ury,1979,2710000.03815
ury,1980,2880000.11444
ury,1981,2420000.07629
ury,1982,3609999.8951
ury,1983,3059999.94278
ury,1984,2369999.88556
ury,1985,3000000
ury,1986,3930000.06676
ury,1987,6329999.92371
ury,1988,6340000.15259
ury,1989,7949999.80927
ury,1990,8689999.58038
ury,1991,8140000.34332
ury,1992,8399999.61853
ury,1993,8550000.19073
ury,1994,8680000.30518
ury,1995,11579999.92371
ury,1996,8800000.19073
ury,1997,8420000.07629
ury,1998,10649999.61853
ury,1999,7789999.96185
ury,2000,5309999.94278
ury,2001,4239999.77112
ury,2002,2039999.96185
ury,2003,2190000.05722
ury,2004,319999.99285
ury,2005,649999.97616
ury,2006,250000
ury,2007,-2920000.07629
ury,2008,-500000
ury,2009,-270000.01073
ury,2010,759999.99046
ury,2011,-9020000.45776
ury,2012,519999.98093
ury,2013,13970000.26703
ury,2014,71309997.55859
ury,2015,730000.01907
ury,2016,-1019999.98093
ury,2017,26209999.08447
uzb,1993,19999.99955
uzb,1994,970000.02861
uzb,1995,46639999.38965
uzb,1996,29840000.15259
uzb,1997,21409999.84741
uzb,1998,11850000.38147
uzb,1999,8949999.80927
uzb,2000,9260000.22888
uzb,2001,13729999.54224
uzb,2002,21569999.69482
uzb,2003,19010000.22888
uzb,2004,20329999.92371
uzb,2005,16959999.08447
uzb,2006,15779999.73297
uzb,2007,16510000.22888
uzb,2008,29459999.08447
uzb,2009,32069999.69482
uzb,2010,25040000.91553
uzb,2011,16389999.38965
uzb,2012,39419998.16895
uzb,2013,32169998.16895
uzb,2014,19750000
uzb,2015,9090000.15259
uzb,2016,14710000.03815
uzb,2017,15420000.07629
uzb,2018,15460000.03815
uzb,2019,15380000.11444
vct,1982,9999.99978
vct,1985,29999.99933
vct,1986,50000.00075
vct,1987,39999.99911
vct,1988,50000.00075
vct,1989,50000.00075
vct,1990,59999.99866
vct,1991,39999.99911
vct,1992,29999.99933
vct,1993,70000.0003
vct,1994,39999.99911
vct,1995,50000.00075
vct,1996,19999.99955
vct,1997,29999.99933
vct,1999,9999.99978
vct,2000,9999.99978
vct,2001,9999.99978
vct,2002,9999.99978
vct,2003,9999.99978
vct,2004,9999.99978
vct,2008,389999.98569
vct,2009,19999.99955
vct,2010,29999.99933
vct,2011,29999.99933
vct,2013,9999.99978
vct,2015,29999.99933
vct,2016,19999.99955
vct,2017,9999.99978
vct,2018,0
vct,2019,0
ven,1960,-550000.01192
ven,1961,-3150000.09537
ven,1962,19999.99955
ven,1963,170000.00179
ven,1964,519999.98093
ven,1965,629999.99523
ven,1966,839999.97377
ven,1967,1110000.01431
ven,1968,560000.00238
ven,1969,1299999.95232
ven,1970,1559999.94278
ven,1971,3119999.88556
ven,1972,3130000.11444
ven,1973,4739999.77112
ven,1974,4039999.96185
ven,1975,3980000.01907
ven,1976,3730000.01907
ven,1977,4550000.19073
ven,1978,5489999.77112
ven,1979,6190000.05722
ven,1980,9939999.58038
ven,1981,6889999.86649
ven,1982,9170000.07629
ven,1983,8880000.11444
ven,1984,7320000.17166
ven,1985,6860000.13351
ven,1986,7869999.88556
ven,1987,9779999.73297
ven,1988,7079999.92371
ven,1989,6599999.90463
ven,1990,62110000.61035
ven,1991,10630000.11444
ven,1992,12050000.19073
ven,1993,11489999.77112
ven,1994,5210000.03815
ven,1995,5300000.19073
ven,1996,4469999.79019
ven,1997,5000000
ven,1998,4659999.84741
ven,1999,3359999.8951
ven,2000,5469999.79019
ven,2001,2900000.09537
ven,2002,2970000.02861
ven,2003,2859999.8951
ven,2004,2109999.8951
ven,2005,1980000.01907
ven,2006,5960000.03815
ven,2007,5639999.86649
ven,2008,8210000.03815
ven,2009,8649999.61853
ven,2010,6989999.77112
ven,2011,7940000.05722
ven,2012,7340000.15259
ven,2013,6829999.92371
ven,2014,8050000.19073
ven,2015,9220000.26703
ven,2016,5860000.13351
ven,2017,7110000.13351
ven,2018,8829999.92371
ven,2019,11060000.41962
vgb,1996,9999.99978
vgb,2001,9999.99978
vnm,1961,50000.00075
vnm,1962,129999.99523
vnm,1963,2710000.03815
vnm,1964,5369999.88556
vnm,1965,4880000.11444
vnm,1966,4429999.82834
vnm,1967,1360000.01431
vnm,1968,170000.00179
vnm,1969,6969999.79019
vnm,1970,7170000.07629
vnm,1971,8420000.07629
vnm,1972,6309999.94278
vnm,1973,6570000.17166
vnm,1974,3029999.97139
vnm,1975,6269999.98093
vnm,1976,1100000.02384
vnm,1977,1580000.04292
vnm,1978,8489999.77112
vnm,1979,800000.01192
vnm,1980,250000
vnm,1981,1049999.95232
vnm,1982,709999.97854
vnm,1983,569999.99285
vnm,1984,479999.98927
vnm,1985,750000
vnm,1986,860000.01431
vnm,1987,4320000.17166
vnm,1988,5260000.22888
vnm,1989,6590000.15259
vnm,1990,16090000.15259
vnm,1991,22129999.16077
vnm,1992,27709999.08447
vnm,1993,28629999.16077
vnm,1994,52709999.08447
vnm,1995,120419998.16894
vnm,1996,52819999.69482
vnm,1997,40099998.47412
vnm,1998,54779998.7793
vnm,1999,66110000.61035
vnm,2000,33299999.23706
vnm,2001,37900001.52588
vnm,2002,41669998.16895
vnm,2003,61650001.52588
vnm,2004,74809997.55859
vnm,2005,82919998.16895
vnm,2006,86750000
vnm,2007,97639999.38965
vnm,2008,114989997.86377
vnm,2009,112480003.35693
vnm,2010,96379997.25342
vnm,2011,123860000.61035
vnm,2012,98550003.05176
vnm,2013,144289993.28613
vnm,2014,131910003.66211
vnm,2015,131220001.2207
vnm,2016,181699996.94824
vnm,2017,114269996.64307
vnm,2018,130690002.44141
vnm,2019,122360000.61035
vut,1981,29999.99933
vut,1982,9999.99978
vut,1983,9999.99978
vut,1984,19999.99955
vut,1985,9999.99978
vut,1987,59999.99866
vut,1988,9999.99978
vut,1989,9999.99978
vut,1992,100000.00149
vut,1993,119999.99732
vut,1994,50000.00075
vut,2006,9999.99978
vut,2009,29999.99933
vut,2012,119999.99732
vut,2013,280000.00119
vut,2014,70000.0003
vut,2015,270000.01073
vut,2016,70000.0003
vut,2017,59999.99866
wsm,1975,50000.00075
wsm,1976,180000.00715
wsm,1977,230000.00417
wsm,1978,810000.00238
wsm,1979,7429999.82834
wsm,1980,2509999.99046
wsm,1981,1700000.04768
wsm,1982,1240000.00954
wsm,1983,939999.99762
wsm,1984,1080000.04292
wsm,1985,800000.01192
wsm,1986,1889999.98569
wsm,1987,2690000.05722
wsm,1988,2789999.96185
wsm,1989,2200000.04768
wsm,1990,1980000.01907
wsm,1991,1200000.04768
wsm,1992,1490000.00954
wsm,1993,600000.02384
wsm,1994,200000.00298
wsm,1995,90000.00358
wsm,1996,100000.00149
wsm,1997,50000.00075
wsm,1999,349999.99404
wsm,2000,730000.01907
wsm,2001,490000.00954
wsm,2002,29999.99933
wsm,2003,29999.99933
wsm,2004,29999.99933
wsm,2008,19999.99955
wsm,2009,209999.99344
wsm,2010,9999.99978
wsm,2011,509999.99046
wsm,2012,79999.99821
wsm,2013,90000.00358
wsm,2019,9999.99978
yem,1960,29999.99933
yem,1962,159999.99642
yem,1963,310000.00238
yem,1964,699999.98808
yem,1965,639999.98569
yem,1966,289999.99166
yem,1967,70000.0003
yem,1968,79999.99821
yem,1969,1850000.02384
yem,1970,4539999.96185
yem,1971,8460000.03815
yem,1972,8800000.19073
yem,1973,11739999.77112
yem,1974,19270000.45776
yem,1975,8680000.30518
yem,1976,6739999.77112
yem,1977,15699999.80927
yem,1978,9420000.07629
yem,1979,16549999.23706
yem,1980,20370000.83923
yem,1981,8819999.69482
yem,1982,10970000.26703
yem,1983,9430000.30518
yem,1984,12409999.84741
yem,1985,9699999.80927
yem,1986,15529999.73297
yem,1987,32349998.47412
yem,1988,33119998.93188
yem,1989,27430000.30518
yem,1990,38040000.91553
yem,1991,23510000.22888
yem,1992,29610000.61035
yem,1993,39830001.83105
yem,1994,29879999.16077
yem,1995,42490001.67847
yem,1996,43110000.61035
yem,1997,37909999.84741
yem,1998,31280000.68665
yem,1999,31620000.83923
yem,2000,31819999.69482
yem,2001,27270000.45776
yem,2002,28360000.61035
yem,2003,32959999.08447
yem,2004,35830001.83105
yem,2005,41810001.37329
yem,2006,41400001.52588
yem,2007,60810001.37329
yem,2008,67190002.44141
yem,2009,82919998.16895
yem,2010,82139999.38965
yem,2011,100809997.55859
yem,2012,71449996.94824
yem,2013,124080001.83106
yem,2014,124709999.08447
yem,2015,100989997.86377
yem,2016,129449996.94824
yem,2017,248960006.71387
yem,2018,233279998.7793
yem,2019,241830001.83105
zaf,1993,8369999.88556
zaf,1994,19670000.07629
zaf,1995,22879999.16077
zaf,1996,29260000.22888
zaf,1997,29549999.23706
zaf,1998,42139999.38965
zaf,1999,51119998.93188
zaf,2000,41590000.15259
zaf,2001,36930000.30518
zaf,2002,42389999.38965
zaf,2003,41229999.54224
zaf,2004,56540000.91553
zaf,2005,36990001.67847
zaf,2006,40529998.7793
zaf,2007,101489997.86377
zaf,2008,150100006.10352
zaf,2009,86879997.25342
zaf,2010,39529998.7793
zaf,2011,105290000.91553
zaf,2012,54360000.61035
zaf,2013,52380001.06812
zaf,2014,102730003.35693
zaf,2015,387130004.88281
zaf,2016,356070007.32422
zaf,2017,110290000.91553
zaf,2018,111559997.55859
zaf,2019,174630004.88281
zmb,1964,79999.99821
zmb,1965,129999.99523
zmb,1966,109999.9994
zmb,1967,319999.99285
zmb,1968,839999.97377
zmb,1969,1220000.02861
zmb,1970,1250000
zmb,1971,1600000.02384
zmb,1972,1809999.94278
zmb,1973,7019999.98093
zmb,1974,7909999.84741
zmb,1975,5460000.03815
zmb,1976,3809999.94278
zmb,1977,5380000.11444
zmb,1978,17270000.45776
zmb,1979,22540000.91553
zmb,1980,35340000.15259
zmb,1981,17559999.46594
zmb,1982,28799999.23706
zmb,1983,25020000.45776
zmb,1984,19219999.31335
zmb,1985,18729999.54224
zmb,1986,32529998.7793
zmb,1987,37220001.2207
zmb,1988,52000000
zmb,1989,28219999.31335
zmb,1990,78610000.61035
zmb,1991,113069999.69482
zmb,1992,128960006.71387
zmb,1993,128619995.11719
zmb,1994,54500000
zmb,1995,70949996.94824
zmb,1996,79650001.52588
zmb,1997,16940000.53406
zmb,1998,49970001.2207
zmb,1999,64730003.35693
zmb,2000,112230003.35693
zmb,2001,13810000.41962
zmb,2002,44220001.2207
zmb,2003,233160003.66211
zmb,2004,36220001.2207
zmb,2005,118150001.52588
zmb,2006,287540008.54492
zmb,2007,40680000.30518
zmb,2008,45470001.2207
zmb,2009,55529998.7793
zmb,2010,33279998.7793
zmb,2011,39560001.37329
zmb,2012,34069999.69482
zmb,2013,35830001.83105
zmb,2014,38180000.30518
zmb,2015,31989999.77112
zmb,2016,27440000.53406
zmb,2017,32849998.47412
zmb,2018,39610000.61035
zmb,2019,33520000.45776
zwe,1963,59999.99866
zwe,1964,90000.00358
zwe,1965,70000.0003
zwe,1966,29999.99933
zwe,1968,1580000.04292
zwe,1969,39999.99911
zwe,1970,79999.99821
zwe,1971,189999.99762
zwe,1972,259999.99046
zwe,1973,189999.99762
zwe,1974,699999.98808
zwe,1975,1419999.95708
zwe,1976,1820000.05245
zwe,1977,2059999.94278
zwe,1978,1299999.95232
zwe,1979,1169999.95708
zwe,1980,8149999.61853
zwe,1981,21270000.45776
zwe,1982,22950000.76294
zwe,1983,34069999.69482
zwe,1984,26620000.83923
zwe,1985,27299999.23706
zwe,1986,40799999.23706
zwe,1987,44470001.2207
zwe,1988,40130001.06812
zwe,1989,27440000.53406
zwe,1990,49180000.30518
zwe,1991,49669998.16895
zwe,1992,58599998.47412
zwe,1993,59770000.45776
zwe,1994,25899999.61853
zwe,1995,42090000.15259
zwe,1996,30459999.08447
zwe,1997,38400001.52588
zwe,1998,15930000.30518
zwe,1999,8470000.26703
zwe,2000,12460000.03815
zwe,2001,10180000.30518
zwe,2002,10329999.92371
zwe,2003,11619999.88556
zwe,2004,15689999.58038
zwe,2005,13500000
zwe,2006,9930000.30518
zwe,2007,19450000.76294
zwe,2008,24850000.38147
zwe,2009,34709999.08447
zwe,2010,33080001.83105
zwe,2011,58500000
zwe,2012,56729999.54224
zwe,2013,31620000.83923
zwe,2014,35580001.83105
zwe,2015,28170000.07629
zwe,2016,35639999.38965
zwe,2017,29920000.07629
zwe,2018,44659999.84741
zwe,2019,27229999.54224
