geo,time,sp_pop_totl
mus,1981,980462
mus,1982,992521
mus,1983,1001691
mus,1984,1012221
mus,1985,1020528
mus,1986,1028360
mus,1987,1036082
mus,1988,1043239
mus,1989,1051260
mus,1990,1058775
mus,1991,1070266
mus,1992,1084441
mus,1993,1097374
mus,1994,1112846
mus,1995,1122457
mus,1996,1133996
mus,1997,1148284
mus,1998,1160421
mus,1999,1175267
mus,2000,1186873
mus,2001,1196287
mus,2002,1204621
mus,2003,1213370
mus,2004,1221003
mus,2005,1228254
mus,2006,1233996
mus,2007,1239630
mus,2008,1244121
mus,2009,1247429
mus,2010,1250400
mus,2011,1252404
mus,2012,1255882
mus,2013,1258653
mus,2014,1260934
mus,2015,1262605
mus,2016,1263473
mus,2017,1264613
mus,2018,1265303
mus,2019,1265711
mus,2020,1265740
mwi,1960,3659980
mwi,1961,3747758
mwi,1962,3839047
mwi,1963,3933914
mwi,1964,4032364
mwi,1965,4134464
mwi,1966,4240430
mwi,1967,4350456
mwi,1968,4464427
mwi,1969,4582197
mwi,1970,4703783
mwi,1971,4829092
mwi,1972,4958556
mwi,1973,5093368
mwi,1974,5235074
mwi,1975,5384798
mwi,1976,5545653
mwi,1977,5717954
mwi,1978,5896864
mwi,1979,6075485
mwi,1980,6250434
mwi,1981,6412380
mwi,1982,6565985
mwi,1983,6737924
mwi,1984,6964613
mwi,1985,7268271
mwi,1986,7666390
mwi,1987,8141140
mwi,1988,8636686
mwi,1989,9075568
mwi,1990,9404499
mwi,1991,9600361
mwi,1992,9685974
mwi,1993,9710335
mwi,1994,9745695
mwi,1995,9844418
mwi,1996,10022783
mwi,1997,10264906
mwi,1998,10552345
mwi,1999,10854325
mwi,2000,11148751
mwi,2001,11432001
mwi,2002,11713663
mwi,2003,12000183
mwi,2004,12301837
mwi,2005,12625950
mwi,2006,12973693
mwi,2007,13341808
mwi,2008,13727899
mwi,2009,14128161
mwi,2010,14539609
mwi,2011,14962118
mwi,2012,15396010
mwi,2013,15839287
mwi,2014,16289550
mwi,2015,16745305
mwi,2016,17205253
mwi,2017,17670193
mwi,2018,18143215
mwi,2019,18628749
mwi,2020,19129955
mys,1960,8156342
mys,1961,8417821
mys,1962,8692337
mys,1963,8973791
mys,1964,9253827
mys,1965,9526558
mys,1966,9790083
mys,1967,10046321
mys,1968,10297983
mys,1969,10549395
mys,1970,10804131
mys,1971,11062434
mys,1972,11324277
mys,1973,11592638
mys,1974,11871102
mys,1975,12162189
mys,1976,12468688
mys,1977,12790313
mys,1978,13122833
mys,1979,13460035
mys,1980,13798094
mys,1981,14134060
mys,1982,14471215
mys,1983,14819430
mys,1984,15192300
mys,1985,15598924
mys,1986,16043736
mys,1987,16522004
mys,1988,17022470
mys,1989,17528961
mys,1990,18029824
mys,1991,18519941
mys,1992,19002660
mys,1993,19484901
mys,1994,19977508
mys,1995,20487604
mys,1996,21017619
mys,1997,21562790
mys,1998,22114647
mys,1999,22661293
mys,2000,23194252
mys,2001,23709115
mys,2002,24208391
mys,2003,24698821
mys,2004,25190647
mys,2005,25690615
mys,2006,26201954
mys,2007,26720367
mys,2008,27236003
mys,2009,27735038
mys,2010,28208028
mys,2011,28650962
mys,2012,29068189
mys,2013,29468923
mys,2014,29866606
mys,2015,30270965
mys,2016,30684652
mys,2017,31104655
mys,2018,31528033
mys,2019,31949789
mys,2020,32365998
nam,1960,634138
nam,1961,649274
nam,1962,665119
nam,1963,681633
nam,1964,698797
nam,1965,716588
nam,1966,734866
nam,1967,753683
nam,1968,773428
nam,1969,794588
nam,1970,817474
nam,1971,842353
nam,1972,868954
nam,1973,896264
nam,1974,922900
nam,1975,947925
nam,1976,971117
nam,1977,992955
nam,1978,1014055
nam,1979,1035379
nam,1980,1057723
nam,1981,1080938
nam,1982,1105103
nam,1983,1131624
nam,1984,1162282
nam,1985,1198149
nam,1986,1239923
nam,1987,1286796
nam,1988,1336545
nam,1989,1386011
nam,1990,1432899
nam,1991,1476399
nam,1992,1516951
nam,1993,1555098
nam,1994,1591826
nam,1995,1627866
nam,1996,1663378
nam,1997,1698029
nam,1998,1731635
nam,1999,1763861
nam,2000,1794583
nam,2001,1823667
nam,2002,1851519
nam,2003,1879113
nam,2004,1907737
nam,2005,1938316
nam,2006,1971318
nam,2007,2006516
nam,2008,2043382
nam,2009,2081039
nam,2010,2118877
nam,2011,2156698
nam,2012,2194777
nam,2013,2233506
nam,2014,2273426
nam,2015,2314901
nam,2016,2358044
nam,2017,2402623
nam,2018,2448300
nam,2019,2494524
nam,2020,2540916
ncl,1960,79000
ncl,1961,81200
ncl,1962,83400
ncl,1963,85700
ncl,1964,88100
ncl,1965,90500
ncl,1966,93500
ncl,1967,96500
ncl,1968,99500
ncl,1969,104000
ncl,1970,112000
ncl,1971,120000
ncl,1972,125500
ncl,1973,128500
ncl,1974,131000
ncl,1975,132500
ncl,1976,134000
ncl,1977,136000
ncl,1978,137500
ncl,1979,138500
ncl,1980,140050
ncl,1981,142650
ncl,1982,145700
ncl,1983,148700
ncl,1984,151650
ncl,1985,154450
ncl,1986,157350
ncl,1987,160500
ncl,1988,163650
ncl,1989,166898
ncl,1990,170899
ncl,1991,175362
ncl,1992,179799
ncl,1993,184496
ncl,1994,189482
ncl,1995,193816
ncl,1996,197564
ncl,1997,201418
ncl,1998,205279
ncl,1999,209214
ncl,2000,213230
ncl,2001,217324
ncl,2002,221490
ncl,2003,225296
ncl,2004,228750
ncl,2005,232250
ncl,2006,235750
ncl,2007,239250
ncl,2008,242750
ncl,2009,245950
ncl,2010,249750
ncl,2011,254350
ncl,2012,259000
ncl,2013,263650
ncl,2014,268050
ncl,2015,268700
ncl,2016,269350
ncl,2017,270000
ncl,2018,270650
ncl,2019,271300
ncl,2020,271960
ner,1960,3388774
ner,1961,3486322
ner,1962,3588228
ner,1963,3693985
ner,1964,3802802
ner,1965,3914118
ner,1966,4027969
ner,1967,4144588
ner,1968,4263925
ner,1969,4385925
ner,1970,4510645
ner,1971,4637984
ner,1972,4768225
ner,1973,4902151
ner,1974,5040795
ner,1975,5184940
ner,1976,5335083
ner,1977,5491158
ner,1978,5652655
ner,1979,5818763
ner,1980,5989000
ner,1981,6163711
ner,1982,6343530
ner,1983,6528646
ner,1984,6719310
ner,1985,6915994
ner,1986,7118885
ner,1987,7328934
ner,1988,7548429
ner,1989,7780242
ner,1990,8026592
ner,1991,8288739
ner,1992,8566773
ner,1993,8860297
ner,1994,9168316
ner,1995,9490289
ner,1996,9826600
ner,1997,10178196
ner,1998,10545720
ner,1999,10929922
ner,2000,11331561
ner,2001,11751364
ner,2002,12189988
ner,2003,12647983
ner,2004,13125914
ner,2005,13624474
ner,2006,14143969
ner,2007,14685404
ner,2008,15250913
ner,2009,15843131
ner,2010,16464025
ner,2011,17114770
ner,2012,17795209
ner,2013,18504287
ner,2014,19240182
ner,2015,20001663
ner,2016,20788789
ner,2017,21602388
ner,2018,22442831
ner,2019,23310719
ner,2020,24206636
nga,1960,45138460
nga,1961,46063570
nga,1962,47029818
nga,1963,48032932
nga,1964,49066762
nga,1965,50127920
nga,1966,51217969
nga,1967,52342231
nga,1968,53506201
nga,1969,54717035
nga,1970,55982142
nga,1971,57296988
nga,1972,58665813
nga,1973,60114615
nga,1974,61677167
nga,1975,63374289
nga,1976,65221379
nga,1977,67203134
nga,1978,69271915
nga,1979,71361141
nga,1980,73423646
nga,1981,75440505
nga,1982,77427539
nga,1983,79414841
nga,1984,81448757
nga,1985,83562776
nga,1986,85766396
nga,1987,88048029
nga,1988,90395278
nga,1989,92788039
nga,1990,95212454
nga,1991,97667632
nga,1992,100161708
nga,1993,102700751
nga,1994,105293701
nga,1995,107948339
nga,1996,110668784
nga,1997,113457661
nga,1998,116319763
nga,1999,119260055
nga,2000,122283853
nga,2001,125394046
nga,2002,128596079
nga,2003,131900634
nga,2004,135320420
nga,2005,138865014
nga,2006,142538305
nga,2007,146339971
nga,2008,150269622
nga,2009,154324939
nga,2010,158503203
nga,2011,162805080
nga,2012,167228803
nga,2013,171765819
nga,2014,176404931
nga,2015,181137454
nga,2016,185960244
nga,2017,190873247
nga,2018,195874685
nga,2019,200963603
nga,2020,206139587
nic,1960,1773132
nic,1961,1829772
nic,1962,1887426
nic,1963,1946240
nic,1964,2006478
nic,1965,2068379
nic,1966,2131973
nic,1967,2197303
nic,1968,2264623
nic,1969,2334285
nic,1970,2406523
nic,1971,2481345
nic,1972,2558705
nic,1973,2638699
nic,1974,2721417
nic,1975,2806859
nic,1976,2894967
nic,1977,2985480
nic,1978,3077861
nic,1979,3171404
nic,1980,3265520
nic,1981,3360142
nic,1982,3455129
nic,1983,3549711
nic,1984,3642978
nic,1985,3734343
nic,1986,3823133
nic,1987,3909672
nic,1988,3995529
nic,1989,4082958
nic,1990,4173435
nic,1991,4267570
nic,1992,4364514
nic,1993,4462496
nic,1994,4559010
nic,1995,4652185
nic,1996,4741571
nic,1997,4827658
nic,1998,4910642
nic,1999,4991041
nic,2000,5069310
nic,2001,5145367
nic,2002,5219324
nic,2003,5292115
nic,2004,5364930
nic,2005,5438692
nic,2006,5513757
nic,2007,5590066
nic,2008,5667436
nic,2009,5745538
nic,2010,5824058
nic,2011,5903035
nic,2012,5982530
nic,2013,6062462
nic,2014,6142734
nic,2015,6223234
nic,2016,6303970
nic,2017,6384843
nic,2018,6465502
nic,2019,6545503
nic,2020,6624554
nld,1960,11486631
nld,1961,11638712
nld,1962,11805689
nld,1963,11965966
nld,1964,12127120
nld,1965,12294732
nld,1966,12456251
nld,1967,12598201
nld,1968,12729721
nld,1969,12877984
nld,1970,13038526
nld,1971,13194497
nld,1972,13328593
nld,1973,13439322
nld,1974,13545056
nld,1975,13666335
nld,1976,13774037
nld,1977,13856185
nld,1978,13941700
nld,1979,14038270
nld,1980,14149800
nld,1981,14247208
nld,1982,14312690
nld,1983,14367070
nld,1984,14424211
nld,1985,14491632
nld,1986,14572278
nld,1987,14665037
nld,1988,14760094
nld,1989,14848907
nld,1990,14951510
nld,1991,15069798
nld,1992,15184166
nld,1993,15290368
nld,1994,15382838
nld,1995,15459006
nld,1996,15530498
nld,1997,15610650
nld,1998,15707209
nld,1999,15812088
nld,2000,15925513
nld,2001,16046180
nld,2002,16148929
nld,2003,16225302
nld,2004,16281779
nld,2005,16319868
nld,2006,16346101
nld,2007,16381696
nld,2008,16445593
nld,2009,16530388
nld,2010,16615394
nld,2011,16693074
nld,2012,16754962
nld,2013,16804432
nld,2014,16865008
nld,2015,16939923
nld,2016,17030314
nld,2017,17131296
nld,2018,17231624
nld,2019,17344874
nld,2020,17441500
nld_curacao,1960,124826
nld_curacao,1961,126125
nld_curacao,1962,128414
nld_curacao,1963,130860
nld_curacao,1964,133148
nld_curacao,1965,135266
nld_curacao,1966,136682
nld_curacao,1967,138140
nld_curacao,1968,140298
nld_curacao,1969,142581
nld_curacao,1970,144739
nld_curacao,1971,147389
nld_curacao,1972,147710
nld_curacao,1973,146912
nld_curacao,1974,148351
nld_curacao,1975,149129
nld_curacao,1976,149399
nld_curacao,1977,149459
nld_curacao,1978,148341
nld_curacao,1979,147851
nld_curacao,1980,148041
nld_curacao,1981,148629
nld_curacao,1982,150101
nld_curacao,1983,151159
nld_curacao,1984,151940
nld_curacao,1985,152711
nld_curacao,1986,152662
nld_curacao,1987,151456
nld_curacao,1988,149254
nld_curacao,1989,146937
nld_curacao,1990,145400
nld_curacao,1991,144403
nld_curacao,1992,143912
nld_curacao,1993,144299
nld_curacao,1994,144630
nld_curacao,1995,145139
nld_curacao,1996,146306
nld_curacao,1997,146956
nld_curacao,1998,144472
nld_curacao,1999,139428
nld_curacao,2000,133860
nld_curacao,2001,129047
nld_curacao,2002,129205
nld_curacao,2003,131897
nld_curacao,2004,134192
nld_curacao,2005,137658
nld_curacao,2006,141239
nld_curacao,2007,144056
nld_curacao,2008,145880
nld_curacao,2009,146833
nld_curacao,2010,148703
nld_curacao,2011,150831
nld_curacao,2012,152088
nld_curacao,2013,153822
nld_curacao,2014,155909
nld_curacao,2015,157980
nld_curacao,2016,159664
nld_curacao,2017,160175
nld_curacao,2018,159336
nld_curacao,2019,157441
nld_curacao,2020,154947
nor,1960,3581239
nor,1961,3609800
nor,1962,3638918
nor,1963,3666537
nor,1964,3694339
nor,1965,3723168
nor,1966,3753012
nor,1967,3784539
nor,1968,3816486
nor,1969,3847707
nor,1970,3875763
nor,1971,3903039
nor,1972,3933004
nor,1973,3960612
nor,1974,3985258
nor,1975,4007313
nor,1976,4026152
nor,1977,4043205
nor,1978,4058671
nor,1979,4072517
nor,1980,4085620
nor,1981,4099702
nor,1982,4114787
nor,1983,4128432
nor,1984,4140099
nor,1985,4152516
nor,1986,4167354
nor,1987,4186905
nor,1988,4209488
nor,1989,4226901
nor,1990,4241473
nor,1991,4261732
nor,1992,4286401
nor,1993,4311991
nor,1994,4336613
nor,1995,4359184
nor,1996,4381336
nor,1997,4405157
nor,1998,4431464
nor,1999,4461913
nor,2000,4490967
nor,2001,4513751
nor,2002,4538159
nor,2003,4564855
nor,2004,4591910
nor,2005,4623291
nor,2006,4660677
nor,2007,4709153
nor,2008,4768212
nor,2009,4828726
nor,2010,4889252
nor,2011,4953088
nor,2012,5018573
nor,2013,5079623
nor,2014,5137232
nor,2015,5188607
nor,2016,5234519
nor,2017,5276968
nor,2018,5311916
nor,2019,5347896
nor,2020,5379475
npl,1960,10105060
npl,1961,10267260
npl,1962,10433147
npl,1963,10604620
npl,1964,10783958
npl,1965,10972912
npl,1966,11172530
npl,1967,11382965
npl,1968,11603921
npl,1969,11834657
npl,1970,12074628
npl,1971,12323984
npl,1972,12583142
npl,1973,12852205
npl,1974,13131260
npl,1975,13420367
npl,1976,13719466
npl,1977,14028535
npl,1978,14347653
npl,1979,14676932
npl,1980,15016408
npl,1981,15367229
npl,1982,15729431
npl,1983,16100623
npl,1984,16477488
npl,1985,16858315
npl,1986,17239677
npl,1987,17623697
npl,1988,18020755
npl,1989,18445021
npl,1990,18905480
npl,1991,19405506
npl,1992,19938322
npl,1993,20489973
npl,1994,21040899
npl,1995,21576074
npl,1996,22090352
npl,1997,22584772
npl,1998,23057875
npl,1999,23509971
npl,2000,23941099
npl,2001,24347113
npl,2002,24725625
npl,2003,25080880
npl,2004,25419337
npl,2005,25744500
npl,2006,26066687
npl,2007,26382586
npl,2008,26666581
npl,2009,26883531
npl,2010,27013207
npl,2011,27041220
npl,2012,26989160
npl,2013,26916795
npl,2014,26905982
npl,2015,27015033
npl,2016,27263430
npl,2017,27632682
npl,2018,28095712
npl,2019,28608715
npl,2020,29136808
nru,1960,4377
nru,1961,4627
nru,1962,4942
nru,1963,5270
nru,1964,5590
nru,1965,5859
nru,1966,6065
nru,1967,6221
nru,1968,6343
nru,1969,6445
nru,1970,6553
nru,1971,6669
nru,1972,6798
nru,1973,6929
nru,1974,7062
nru,1975,7178
nru,1976,7284
nru,1977,7396
nru,1978,7505
nru,1979,7626
nru,1980,7751
nru,1981,7871
nru,1982,8016
nru,1983,8163
nru,1984,8331
nru,1985,8501
nru,1986,8679
nru,1987,8868
nru,1988,9058
nru,1989,9275
nru,1990,9506
nru,1991,9766
nru,1992,10030
nru,1993,10287
nru,1994,10496
nru,1995,10626
nru,1996,10677
nru,1997,10643
nru,1998,10567
nru,1999,10449
nru,2000,10335
nru,2001,10219
nru,2002,10102
nru,2003,9990
nru,2004,9906
nru,2005,9848
nru,2006,9827
nru,2007,9846
nru,2008,9880
nru,2009,9945
nru,2010,10009
nru,2011,10069
nru,2012,10136
nru,2013,10208
nru,2014,10289
nru,2015,10374
nru,2016,10474
nru,2017,10577
nru,2018,10678
nru,2019,10764
nru,2020,10834
nzl,1960,2371800
nzl,1961,2419700
nzl,1962,2482000
nzl,1963,2531800
nzl,1964,2585400
nzl,1965,2628400
nzl,1966,2675900
nzl,1967,2724100
nzl,1968,2748100
nzl,1969,2772800
nzl,1970,2810700
nzl,1971,2853000
nzl,1972,2903900
nzl,1973,2961300
nzl,1974,3023700
nzl,1975,3083100
nzl,1976,3110500
nzl,1977,3120200
nzl,1978,3121200
nzl,1979,3109000
nzl,1980,3112900
nzl,1981,3124900
nzl,1982,3156100
nzl,1983,3199300
nzl,1984,3227100
nzl,1985,3247100
nzl,1986,3246300
nzl,1987,3274400
nzl,1988,3283400
nzl,1989,3299200
nzl,1990,3329800
nzl,1991,3495100
nzl,1992,3531700
nzl,1993,3572200
nzl,1994,3620000
nzl,1995,3673400
nzl,1996,3732000
nzl,1997,3781300
nzl,1998,3815000
nzl,1999,3835100
nzl,2000,3857700
nzl,2001,3880500
nzl,2002,3948500
nzl,2003,4027200
nzl,2004,4087500
nzl,2005,4133900
nzl,2006,4184600
nzl,2007,4223800
nzl,2008,4259800
nzl,2009,4302600
nzl,2010,4350700
nzl,2011,4384000
nzl,2012,4408100
nzl,2013,4442100
nzl,2014,4516500
nzl,2015,4609400
nzl,2016,4714100
nzl,2017,4813600
nzl,2018,4900600
nzl,2019,4979300
nzl,2020,5084300
omn,1960,551735
omn,1961,564891
omn,1962,578827
omn,1963,593498
omn,1964,608890
omn,1965,625006
omn,1966,642007
omn,1967,660117
omn,1968,679592
omn,1969,700725
omn,1970,723842
omn,1971,748968
omn,1972,776385
omn,1973,806985
omn,1974,841952
omn,1975,882038
omn,1976,927434
omn,1977,977804
omn,1978,1032797
omn,1979,1091858
omn,1980,1154373
omn,1981,1220578
omn,1982,1290121
omn,1983,1361085
omn,1984,1431066
omn,1985,1498413
omn,1986,1561180
omn,1987,1619871
omn,1988,1678119
omn,1989,1741155
omn,1990,1812158
omn,1991,1893761
omn,1992,1983272
omn,1993,2072106
omn,1994,2148416
omn,1995,2204267
omn,1996,2236652
omn,1997,2249759
omn,1998,2251859
omn,1999,2254898
omn,2000,2267973
omn,2001,2294959
omn,2002,2334860
omn,2003,2386164
omn,2004,2445524
omn,2005,2511254
omn,2006,2580753
omn,2007,2657162
omn,2008,2750956
omn,2009,2876186
omn,2010,3041435
omn,2011,3251102
omn,2012,3498031
omn,2013,3764805
omn,2014,4027255
omn,2015,4267341
omn,2016,4479217
omn,2017,4665926
omn,2018,4829476
omn,2019,4974992
omn,2020,5106622
pak,1960,44988690
pak,1961,46065229
pak,1962,47198886
pak,1963,48387293
pak,1964,49627623
pak,1965,50917975
pak,1966,52260183
pak,1967,53655783
pak,1968,55102690
pak,1969,56598148
pak,1970,58142062
pak,1971,59734479
pak,1972,61381982
pak,1973,63099404
pak,1974,64905996
pak,1975,66816875
pak,1976,68834324
pak,1977,70958168
pak,1978,73197254
pak,1979,75561128
pak,1980,78054346
pak,1981,80680461
pak,1982,83431597
pak,1983,86285936
pak,1984,89213708
pak,1985,92191505
pak,1986,95215375
pak,1987,98285762
pak,1988,101389603
pak,1989,104512874
pak,1990,107647918
pak,1991,110778655
pak,1992,113911126
pak,1993,117086680
pak,1994,120362764
pak,1995,123776835
pak,1996,127349293
pak,1997,131057432
pak,1998,134843233
pak,1999,138624625
pak,2000,142343583
pak,2001,145978408
pak,2002,149549695
pak,2003,153093371
pak,2004,156664698
pak,2005,160304007
pak,2006,164022626
pak,2007,167808106
pak,2008,171648984
pak,2009,175525610
pak,2010,179424643
pak,2011,183340168
pak,2012,187280125
pak,2013,191260799
pak,2014,195305012
pak,2015,199426953
pak,2016,203631356
pak,2017,207906210
pak,2018,212228288
pak,2019,216565317
pak,2020,220892331
pan,1960,1133005
pan,1961,1167120
pan,1962,1202447
pan,1963,1238893
pan,1964,1276331
pan,1965,1314679
pan,1966,1353847
pan,1967,1393824
pan,1968,1434676
pan,1969,1476481
pan,1970,1519286
pan,1971,1563093
pan,1972,1607797
pan,1973,1653208
pan,1974,1699056
pan,1975,1745142
pan,1976,1791389
pan,1977,1837804
pan,1978,1884427
pan,1979,1931302
pan,1980,1978489
pan,1981,2025965
pan,1982,2073748
pan,1983,2121863
pan,1984,2170330
pan,1985,2219200
pan,1986,2268500
pan,1987,2318259
pan,1988,2368556
pan,1989,2419424
pan,1990,2470946
pan,1991,2523115
pan,1992,2575949
pan,1993,2629584
pan,1994,2684117
pan,1995,2739667
pan,1996,2796291
pan,1997,2853907
pan,1998,2912318
pan,1999,2971197
pan,2000,3030333
pan,2001,3089641
pan,2002,3149195
pan,2003,3209056
pan,2004,3269356
pan,2005,3330222
pan,2006,3391673
pan,2007,3453671
pan,2008,3516204
pan,2009,3579215
pan,2010,3642691
pan,2011,3706479
pan,2012,3770635
pan,2013,3835447
pan,2014,3901311
pan,2015,3968490
pan,2016,4037073
pan,2017,4106764
pan,2018,4176868
pan,2019,4246440
pan,2020,4314768
per,1960,10155011
per,1961,10446618
per,1962,10749463
per,1963,11062295
per,1964,11383364
per,1965,11711402
per,1966,12045783
per,1967,12386868
per,1968,12735491
per,1969,13092846
per,1970,13459789
per,1971,13836365
per,1972,14221954
per,1973,14615847
per,1974,15017060
per,1975,15424745
per,1976,15838568
per,1977,16258323
per,1978,16683451
per,1979,17113393
per,1980,17547612
per,1981,17985398
per,1982,18426420
per,1983,18870988
per,1984,19319746
per,1985,19772871
per,1986,20230385
per,1987,20691285
per,1988,21153462
per,1989,21614193
per,1990,22071433
per,1991,22522383
per,1992,22966822
per,1993,23408135
per,1994,23851405
per,1995,24299168
per,1996,24753825
per,1997,25210957
per,1998,25658070
per,1999,26078295
per,2000,26459944
per,2001,26799289
per,2002,27100964
per,2003,27372217
per,2004,27624226
per,2005,27866140
per,2006,28102055
per,2007,28333050
per,2008,28562321
per,2009,28792663
per,2010,29027680
per,2011,29264314
per,2012,29506790
per,2013,29773986
per,2014,30090372
per,2015,30470739
per,2016,30926036
per,2017,31444299
per,2018,31989265
per,2019,32510462
per,2020,32971846
phl,1960,26269741
phl,1961,27161052
phl,1962,28077345
phl,1963,29012630
phl,1964,29958687
phl,1965,30909997
phl,1966,31864175
phl,1967,32823970
phl,1968,33795203
phl,1969,34786309
phl,1970,35803591
phl,1971,36849678
phl,1972,37923400
phl,1973,39022759
phl,1974,40144250
phl,1975,41285741
phl,1976,42446659
phl,1977,43629415
phl,1978,44838485
phl,1979,46079844
phl,1980,47357741
phl,1981,48672831
phl,1982,50023564
phl,1983,51408910
phl,1984,52827047
phl,1985,54275836
phl,1986,55755346
phl,1987,57263835
phl,1988,58794999
phl,1989,60340768
phl,1990,61895169
phl,1991,63454785
phl,1992,65020124
phl,1993,66593904
phl,1994,68180846
phl,1995,69784087
phl,1996,71401743
phl,1997,73030879
phl,1998,74672009
phl,1999,76325927
phl,2000,77991757
phl,2001,79672869
phl,2002,81365260
phl,2003,83051970
phl,2004,84710544
phl,2005,86326251
phl,2006,87888675
phl,2007,89405482
phl,2008,90901967
phl,2009,92414161
phl,2010,93966784
phl,2011,95570049
phl,2012,97212639
phl,2013,98871558
phl,2014,100513137
phl,2015,102113206
phl,2016,103663812
phl,2017,105172921
phl,2018,106651394
phl,2019,108116622
phl,2020,109581085
plw,1960,9769
plw,1961,10046
plw,1962,10329
plw,1963,10566
plw,1964,10792
plw,1965,11005
plw,1966,11178
plw,1967,11329
plw,1968,11460
plw,1969,11617
plw,1970,11803
plw,1971,12051
plw,1972,12342
plw,1973,12625
plw,1974,12823
plw,1975,12898
plw,1976,12835
plw,1977,12646
plw,1978,12409
plw,1979,12231
plw,1980,12178
plw,1981,12281
plw,1982,12519
plw,1983,12842
plw,1984,13190
plw,1985,13534
plw,1986,13835
plw,1987,14121
plw,1988,14400
plw,1989,14704
plw,1990,15063
plw,1991,15442
plw,1992,15859
plw,1993,16285
plw,1994,16735
plw,1995,17158
plw,1996,17599
plw,1997,18016
plw,1998,18409
plw,1999,18773
plw,2000,19104
plw,2001,19390
plw,2002,19642
plw,2003,19812
plw,2004,19861
plw,2005,19784
plw,2006,19545
plw,2007,19159
plw,2008,18708
plw,2009,18290
plw,2010,17954
plw,2011,17748
plw,2012,17635
plw,2013,17603
plw,2014,17625
plw,2015,17665
plw,2016,17718
plw,2017,17809
plw,2018,17911
plw,2019,18001
plw,2020,18092
png,1960,2255858
png,1961,2297052
png,1962,2340349
png,1963,2385943
png,1964,2434220
png,1965,2485433
png,1966,2539683
png,1967,2596820
png,1968,2656636
png,1969,2718805
png,1970,2783132
png,1971,2849522
png,1972,2918138
png,1973,2989201
png,1974,3063051
png,1975,3139944
png,1976,3219825
png,1977,3302636
png,1978,3388631
png,1979,3478093
png,1980,3571209
png,1981,3668102
png,1982,3768489
png,1983,3871490
png,1984,3975950
png,1985,4081022
png,1986,4186499
png,1987,4292575
png,1988,4399320
png,1989,4506996
png,1990,4615843
png,1991,4725543
png,1992,4836216
png,1993,4949053
png,1994,5065664
png,1995,5187063
png,1996,5314258
png,1997,5446633
png,1998,5581767
png,1999,5716166
png,2000,5847590
png,2001,5974627
png,2002,6098621
