geo,time,ny_gdp_mktp_cn
mwi,1981,1108100000
mwi,1982,1245600000
mwi,1983,1436999900
mwi,1984,1707399900
mwi,1985,1944900000
mwi,1986,2202900000
mwi,1987,2613100000
mwi,1988,3534400000
mwi,1989,4388199900
mwi,1990,5132437500
mwi,1991,6177200100
mwi,1992,6484199900
mwi,1993,9116600300
mwi,1994,10324700200
mwi,1995,21358327800
mwi,1996,34919211000
mwi,1997,43794767900
mwi,1998,54395379700
mwi,1999,78297014300
mwi,2000,103815004200
mwi,2001,123926872100
mwi,2002,268065523100
mwi,2003,312677106900
mwi,2004,378564071400
mwi,2005,432929897700
mwi,2006,543784717300
mwi,2007,620421900000
mwi,2008,747723000000
mwi,2009,873982300000
mwi,2010,1047335600000
mwi,2011,1252750177400
mwi,2012,1501732514000
mwi,2013,2011120439900
mwi,2014,2569690528700
mwi,2015,3184094000000
mwi,2016,3900950000000
mwi,2017,6531224000000
mwi,2018,7235940000000
mwi,2019,8219853000000
mwi,2020,9131005000000
mys,1960,5866000000
mys,1961,5822000000
mys,1962,6127000000
mys,1963,7684000000
mys,1964,8187000000
mys,1965,9050000000
mys,1966,9623000000
mys,1967,9762000000
mys,1968,10195000000
mys,1969,11218000000
mys,1970,11829000000
mys,1971,12955000000
mys,1972,14220000000
mys,1973,18723000000
mys,1974,22858000000
mys,1975,22332000000
mys,1976,28085000000
mys,1977,32340000000
mys,1978,37886000000
mys,1979,46424000000
mys,1980,53308000000
mys,1981,57613000000
mys,1982,62599000000
mys,1983,70444000000
mys,1984,79550000000
mys,1985,77470000000
mys,1986,71594000000
mys,1987,81085000000
mys,1988,92370000000
mys,1989,105233000000
mys,1990,119081000000
mys,1991,135124000000
mys,1992,150682000000
mys,1993,172194000000
mys,1994,195461000000
mys,1995,222473000000
mys,1996,253732000000
mys,1997,281795000000
mys,1998,283243000000
mys,1999,300764000000
mys,2000,356401000000
mys,2001,352579000000
mys,2002,383213000000
mys,2003,418769000000
mys,2004,474048000000
mys,2005,543578000000
mys,2006,596784000000
mys,2007,665340000000
mys,2008,769949000000
mys,2009,712857000000
mys,2010,821434000000
mys,2011,911733000000
mys,2012,971252000000
mys,2013,1018614000000
mys,2014,1106443000000
mys,2015,1176941187000
mys,2016,1249697694000
mys,2017,1372309832000
mys,2018,1447760000000
mys,2019,1513157000000
mys,2020,1416605000000
nam,1980,1886328422.88647
nam,1981,1974472519.82562
nam,1982,2300529486.86998
nam,1983,2559534106.02683
nam,1984,2878649054.82147
nam,1985,3584238376.89952
nam,1986,4133733774.10169
nam,1987,4683014792.14797
nam,1988,5672518062.98653
nam,1989,6648842348.20621
nam,1990,7218423399.56742
nam,1991,8275300100
nam,1992,9781043900
nam,1993,10624046300
nam,1994,13019013400
nam,1995,14430409200
nam,1996,17150804800
nam,1997,19146035800
nam,1998,21411651300
nam,1999,23634854900
nam,2000,27219616600
nam,2001,30625794400
nam,2002,35302751800
nam,2003,37267277400
nam,2004,42693441700
nam,2005,46223734400
nam,2006,54148842400
nam,2007,62357555400
nam,2008,71026304000
nam,2009,76184185600
nam,2010,83795110900
nam,2011,91420837000
nam,2012,106863600500
nam,2013,117423149200
nam,2014,134835972800
nam,2015,146018649600
nam,2016,157707675300
nam,2017,171570012800
nam,2018,181067043600
nam,2019,180558501000
nam,2020,174826984900
ncl,1965,14325999616
ncl,1966,14739999744
ncl,1967,16161000448
ncl,1968,19345000448
ncl,1969,24847998976
ncl,1970,36235001856
ncl,1971,41684000768
ncl,1972,46447001600
ncl,1973,43953000448
ncl,1974,55791001600
ncl,1975,63643000832
ncl,1976,69365997568
ncl,1977,74831003648
ncl,1978,69419999232
ncl,1979,81006002176
ncl,1980,90847002624
ncl,1981,96099999744
ncl,1982,108092997632
ncl,1983,114161000448
ncl,1984,126489001984
ncl,1985,139650007040
ncl,1986,151280992256
ncl,1987,162626994176
ncl,1988,224498008064
ncl,1989,253474996224
ncl,1990,250426998784
ncl,1991,272235003900
ncl,1992,281426985000
ncl,1993,290599993300
ncl,1994,306747998200
ncl,1995,329295986700
ncl,1996,335481995300
ncl,1997,349259989000
ncl,1998,381462820105.28601
ncl,1999,408433138422.57501
ncl,2000,441871689654.604
ncl,2001,439382912209.86798
ncl,2002,471996332169.07098
ncl,2003,518544966881.25293
ncl,2004,565527882935.48999
ncl,2005,598402122295.81482
ncl,2006,663296638940.80298
ncl,2007,767977071959.98706
ncl,2008,735713380076.42383
ncl,2009,744715000000
ncl,2010,842913000000
ncl,2011,887425000000
ncl,2012,897146000000
ncl,2013,912104000000
ncl,2014,955285000000
ncl,2015,939822000000
ncl,2016,940568000000
ncl,2017,969043000000
ncl,2018,995000000000
ncl,2019,1006000000000
ner,1960,110221787100
ner,1961,119143735300
ner,1962,130282831900
ner,1963,143651831800
ner,1964,142805860400
ner,1965,165019992100
ner,1966,172539002900
ner,1967,163734994900
ner,1968,158742003700
ner,1969,162701000700
ner,1970,179638992900
ner,1971,190979997700
ner,1972,187200995300
ner,1973,210939002900
ner,1974,246995992600
ner,1975,224747995100
ner,1976,254367006700
ner,1977,317285007400
ner,1978,400395993100
ner,1979,448689012700
ner,1980,529999986700
ner,1981,589900021800
ner,1982,662999990300
ner,1983,687100002300
ner,1984,638500012000
ner,1985,647199981600
ner,1986,659400032300
ner,1987,671099977700
ner,1988,679200030700
ner,1989,695299997700
ner,1990,956291000000
ner,1991,926946000000
ner,1992,896308000000
ner,1993,864403000000
ner,1994,1076019000000
ner,1995,1149308000000
ner,1996,1230635000000
ner,1997,1336789000000
ner,1998,1559457000000
ner,1999,1561942000000
ner,2000,1592111000000
ner,2001,1793433000000
ner,2002,1930044000000
ner,2003,1968221000000
ner,2004,1983025000000
ner,2005,2311140000000
ner,2006,2484845000000
ner,2007,2743282000000
ner,2008,3254730000000
ner,2009,3457659000000
ner,2010,3884725000000
ner,2011,4134241000000
ner,2012,4812970000000
ner,2013,5050073000000
ner,2014,5363658000000
ner,2015,5725216000000
ner,2016,6162424000000
ner,2017,6494704648500
ner,2018,7114525660000
ner,2019,7567893159900
ner,2020,7909345056600
nga,1960,2997268700
nga,1961,3190921200
nga,1962,3506715100
nga,1963,3689708800
nga,1964,3966381100
nga,1965,4196100000
nga,1966,4547800000
nga,1967,3716600000
nga,1968,3715000000
nga,1969,4738800000
nga,1970,8961500000
nga,1971,10375400000
nga,1972,11034700000
nga,1973,12251600000
nga,1974,19604000000
nga,1975,22945400000
nga,1976,28611400000
nga,1977,33585000000
nga,1978,36053000000
nga,1979,42912000000
nga,1980,50270000100
nga,1981,139310502459.366
nga,1982,149051215299.164
nga,1983,158750180777.78601
nga,1984,165854199439.12201
nga,1985,187830606485.095
nga,1986,198123157080.86301
nga,1987,244680214767.54001
nga,1988,315615326585.78497
nga,1989,414860860129.38898
nga,1990,494643670982.59003
nga,1991,590059736200
nga,1992,906029290700
nga,1993,1257174855700
nga,1994,1768791487400
nga,1995,3100235093700
nga,1996,4086065207400
nga,1997,4418708747600
nga,1998,4805156414800
nga,1999,5482354321300
nga,2000,7062751068400
nga,2001,8234493679700
nga,2002,11501450399200
nga,2003,13556973687800
nga,2004,18124060020200
nga,2005,23121878996800
nga,2006,30375178716600
nga,2007,34675943737100
nga,2008,39954211885800
nga,2009,43461458620700
nga,2010,54612264176600
nga,2011,63134734885000
nga,2012,72351452212200
nga,2013,81009964620100
nga,2014,90136984656200
nga,2015,95177735683700
nga,2016,102575418034600
nga,2017,114899249897700
nga,2018,129086907450900
nga,2019,145639139379100
nga,2020,154252318897900
nic,1960,0.47009
nic,1961,0.5051
nic,1962,0.55711
nic,1963,0.61512
nic,1964,0.71814
nic,1965,0.79316
nic,1966,0.84934
nic,1967,0.92004
nic,1968,0.97426
nic,1969,1.04716
nic,1970,1.08722
nic,1971,1.1572
nic,1972,1.23318
nic,1973,1.531
nic,1974,2.12926
nic,1975,2.2266
nic,1976,2.58702
nic,1977,3.1358
nic,1978,2.99898
nic,1979,2.90292
nic,1980,4.15976
nic,1981,4.89658
nic,1982,5.66988
nic,1983,6.58402
nic,1984,9.006
nic,1985,23.08082
nic,1986,87.14846
nic,1987,539.16992
nic,1988,64724.98047
nic,1989,3059900
nic,1990,156465600
nic,1991,7220700000
nic,1992,8964000000
nic,1993,10749500000
nic,1994,25960604000
nic,1995,31177739100
nic,1996,36340948300
nic,1997,41476833900
nic,1998,49050861300
nic,1999,57346028100
nic,2000,64812005100
nic,2001,71563317800
nic,2002,74445035500
nic,2003,80390359200
nic,2004,92323401500
nic,2005,105776805200
nic,2006,118838000000
nic,2007,136951000000
nic,2008,164602000000
nic,2009,168791000000
nic,2010,187052000000
nic,2011,219181000000
nic,2012,247994000000
nic,2013,271530000000
nic,2014,308403000000
nic,2015,347707000000
nic,2016,380261000000
nic,2017,414278000000
nic,2018,410988000000
nic,2019,417705000000
nic,2020,433449000000
nld,1960,21169567744
nld,1961,22349805568
nld,1962,24060491776
nld,1963,26104293376
nld,1964,30717179904
nld,1965,34497335296
nld,1966,37563596800
nld,1967,41210945536
nld,1968,45695545344
nld,1969,55910316500
nld,1970,62693180000
nld,1971,71148280000
nld,1972,79674630000
nld,1973,91137378000
nld,1974,106428240000
nld,1975,115046353000
nld,1976,130980631000
nld,1977,141458822000
nld,1978,153023049000
nld,1979,163553060000
nld,1980,176066218000
nld,1981,185849174000
nld,1982,192029644000
nld,1983,198727223000
nld,1984,209536839000
nld,1985,216804424000
nld,1986,223318478000
nld,1987,225246569000
nld,1988,234907535000
nld,1989,248597412000
nld,1990,263036502000
nld,1991,277851278000
nld,1992,289644372000
nld,1993,297972083000
nld,1994,313123682000
nld,1995,329547000000
nld,1996,344625000000
nld,1997,369046000000
nld,1998,394295000000
nld,1999,419459000000
nld,2000,452007000000
nld,2001,481881000000
nld,2002,501137000000
nld,2003,512810000000
nld,2004,529286000000
nld,2005,550883000000
nld,2006,584546000000
nld,2007,619170000000
nld,2008,647198000000
nld,2009,624842000000
nld,2010,639187000000
nld,2011,650359000000
nld,2012,652966000000
nld,2013,660463000000
nld,2014,671560000000
nld,2015,690008000000
nld,2016,708337000000
nld,2017,738146000000
nld,2018,773987000000
nld,2019,813055000000
nld,2020,800095000000
nld_curacao,2000,3795715100
nld_curacao,2001,3836776800
nld_curacao,2002,3867804600
nld_curacao,2003,3941790100
nld_curacao,2004,4004517300
nld_curacao,2005,4196900700
nld_curacao,2006,4399071300
nld_curacao,2007,4642958400
nld_curacao,2008,5071922300
nld_curacao,2009,5135784200
nld_curacao,2010,5282903600
nld_curacao,2011,5439272300
nld_curacao,2012,5604662000
nld_curacao,2013,5634233000
nld_curacao,2014,5653546800
nld_curacao,2015,5641920300
nld_curacao,2016,5588895400
nld_curacao,2017,5578732100
nld_curacao,2018,5598955400
nld_curacao,2019,5552200000
nld_curacao,2020,4646520858.7755
nor,1960,37633208320
nor,1961,41052958720
nor,1962,44219985920
nor,1963,47450767360
nor,1964,52180824064
nor,1965,57562030080
nor,1966,62117597184
nor,1967,67960717312
nor,1968,72570986496
nor,1969,79021924352
nor,1970,91530000000
nor,1971,102897000000
nor,1972,114362000000
nor,1973,129928000000
nor,1974,150379000000
nor,1975,171849000000
nor,1976,196119000000
nor,1977,220968000000
nor,1978,243888000000
nor,1979,269067000000
nor,1980,318279000000
nor,1981,365013000000
nor,1982,404325000000
nor,1983,449657000000
nor,1984,506486000000
nor,1985,562402000000
nor,1986,581913000000
nor,1987,634875000000
nor,1988,664084000000
nor,1989,708635000000
nor,1990,749860000000
nor,1991,790087000000
nor,1992,813093000000
nor,1993,855400000000
nor,1994,897243000000
nor,1995,963138000000
nor,1996,1054672000000
nor,1997,1141340000000
nor,1998,1163178000000
nor,1999,1265689000000
nor,2000,1507283000000
nor,2001,1564306000000
nor,2002,1561026000000
nor,2003,1620364000000
nor,2004,1783020000000
nor,2005,1989987000000
nor,2006,2216317000000
nor,2007,2350173000000
nor,2008,2607090000000
nor,2009,2428481000000
nor,2010,2591479000000
nor,2011,2792683000000
nor,2012,2964053000000
nor,2013,3071224000000
nor,2014,3140814000000
nor,2015,3111168000000
nor,2016,3098148000000
nor,2017,3295382000000
nor,2018,3553900000000
nor,2019,3563484000000
nor,2020,3410399000000
npl,1960,3872999900
npl,1961,4052999900
npl,1962,4374000100
npl,1963,4616000000
npl,1964,5023000100
npl,1965,5601999900
npl,1966,6909000200
npl,1967,6415000100
npl,1968,7173000200
npl,1969,7984999900
npl,1970,8768000000
npl,1971,8938000400
npl,1972,10369000400
npl,1973,9969000400
npl,1974,12807999500
npl,1975,16570999800
npl,1976,17393999900
npl,1977,17280000000
npl,1978,19732000800
npl,1979,22215000100
npl,1980,23350999000
npl,1981,27306999800
npl,1982,30987999200
npl,1983,33760000000
npl,1984,39389999100
npl,1985,46586000000
npl,1986,55724000000
npl,1987,63864000000
npl,1988,76906000000
npl,1989,89269000000
npl,1990,103416000000
npl,1991,123801000000
npl,1992,152714400000
npl,1993,175682000000
npl,1994,199272000000
npl,1995,219175000000
npl,1996,248913000000
npl,1997,280513000000
npl,1998,300845000000
npl,1999,342036000000
npl,2000,379488000000
npl,2001,441518545600
npl,2002,459443000000
npl,2003,492231000000
npl,2004,536749000000
npl,2005,589412000000
npl,2006,654084000000
npl,2007,727827000000
npl,2008,815658000000
npl,2009,988272000000
npl,2010,1192774000000
npl,2011,1562680982208.48999
npl,2012,1758379177900
npl,2013,1949294818500
npl,2014,2232525283500
npl,2015,2423638482800
npl,2016,2608184437700
npl,2017,3077144919300
npl,2018,3455949289833.43018
npl,2019,3858930402385.36963
npl,2020,3914701068498.33984
nru,2004,45000000
nru,2005,42000000
nru,2006,39000000
nru,2007,29000000
nru,2008,42000000
nru,2009,60000000
nru,2010,54000000
nru,2011,67000000
nru,2012,94000000
nru,2013,96000000
nru,2014,114000000
nru,2015,104000000
nru,2016,137000000
nru,2017,145000000
nru,2018,160000000
nru,2019,166000000
nru,2020,171000000
nzl,1960,2818149376
nzl,1961,2917775360
nzl,1962,3143524096
nzl,1963,3433923840
nzl,1964,3762478336
nzl,1965,4066656256
nzl,1966,4217161728
nzl,1967,4373687296
nzl,1968,4625532928
nzl,1969,5144274944
nzl,1971,6855000000
nzl,1972,7872000000
nzl,1973,9201000000
nzl,1974,10110000000
nzl,1975,11388000000
nzl,1976,13964000000
nzl,1977,15643000000
nzl,1978,17730000000
nzl,1979,20696000000
nzl,1980,24086000000
nzl,1981,29328000000
nzl,1982,33178000000
nzl,1983,36989000000
nzl,1984,41785000000
nzl,1985,48249000000
nzl,1986,57953000000
nzl,1987,65228000000
nzl,1988,70137000000
nzl,1989,74212000000
nzl,1990,76127000000
nzl,1991,75967000000
nzl,1992,78335000000
nzl,1993,84575000000
nzl,1994,90600000000
nzl,1995,96236000000
nzl,1996,101101000000
nzl,1997,104815000000
nzl,1998,106826000000
nzl,1999,113229000000
nzl,2000,119839000000
nzl,2001,128712000000
nzl,2002,135181000000
nzl,2003,144502000000
nzl,2004,154559000000
nzl,2005,162937000000
nzl,2006,172004000000
nzl,2007,186673000000
nzl,2008,189406000000
nzl,2009,194307000000
nzl,2010,203342000000
nzl,2011,213025000000
nzl,2012,217489000000
nzl,2013,232793000000
nzl,2014,242670000000
nzl,2015,255340000000
nzl,2016,271422000000
nzl,2017,291264000000
nzl,2018,306721000000
nzl,2019,323142000000
nzl,2020,324913000000
omn,1960,15800000
omn,1961,16300000
omn,1962,20100000
omn,1963,21400000
omn,1964,22100000
omn,1965,22600000
omn,1966,24200000
omn,1967,38800000
omn,1968,78700000
omn,1969,100000000
omn,1970,106800000
omn,1971,125100000
omn,1972,140800000
omn,1973,169400000
omn,1974,568500000
omn,1975,724199900
omn,1976,884300000
omn,1977,946800100
omn,1978,946500100
omn,1979,1289500000
omn,1980,2066100000
omn,1981,2507300100
omn,1982,2609400100
omn,1983,2739899900
omn,1984,3046900000
omn,1985,3455899900
omn,1986,2797700100
omn,1987,3003399900
omn,1988,3224500000
omn,1989,3603600000
omn,1990,4492900000
omn,1991,4360800000
omn,1992,4787900000
omn,1993,4803600000
omn,1994,4967300000
omn,1995,5307100000
omn,1996,5874300000
omn,1997,6089500000
omn,1998,5381813700
omn,1999,5995683900
omn,2000,7500615500
omn,2001,7479294200
omn,2002,7744889700
omn,2003,8318160800
omn,2004,9521647600
omn,2005,11951025800
omn,2006,14309467300
omn,2007,16181828400
omn,2008,23418146500
omn,2009,18605325800
omn,2010,24990000000
omn,2011,29797800000
omn,2012,33608700000
omn,2013,34580400000
omn,2014,35642800000
omn,2015,30264300000
omn,2016,28887000000
omn,2017,31089400000
omn,2018,35184000000
omn,2019,33859400000
omn,2020,28442000000
pak,1960,17854000000
pak,1961,19613000000
pak,1962,20525000000
pak,1963,22052000000
pak,1964,24786000000
pak,1965,28235000000
pak,1966,31244000000
pak,1967,35546000000
pak,1968,38296000000
pak,1969,41349000000
pak,1970,47751000000
pak,1971,50791000000
pak,1972,54673000000
pak,1973,67492000000
pak,1974,88102000000
pak,1975,111183000000
pak,1976,130364000000
pak,1977,149748000000
pak,1978,176334000000
pak,1979,194915000000
pak,1980,234179000000
pak,1981,278196000000
pak,1982,324159000000
pak,1983,364387000000
pak,1984,419802000000
pak,1985,472157000000
pak,1986,514532000000
pak,1987,572479000000
pak,1988,675389000000
pak,1989,769745000000
pak,1990,855943000000
pak,1991,1020600000000
pak,1992,1211385000000
pak,1993,1341629000000
pak,1994,1573097000000
pak,1995,1865922000000
pak,1996,2120173000000
pak,1997,2428312000000
pak,1998,2677656000000
pak,1999,2938379000000
pak,2000,4243393000000
pak,2001,4627582000000
pak,2002,4920549000000
pak,2003,5374415000000
pak,2004,6203725000000
pak,2005,7126194000000
pak,2006,8216160000000
pak,2007,9239786000000
pak,2008,10637772000000
pak,2009,13199707000000
pak,2010,14866996000000
pak,2011,18276440000000
pak,2012,20046500000000
pak,2013,22385656800000
pak,2014,25168805000000
pak,2015,27443022495100
pak,2016,29075633000000
pak,2017,31922302944400
pak,2018,34616302000000
pak,2019,38086232000000
pak,2020,41556326000000
pan,1960,537147100
pan,1961,599026300
pan,1962,652120900
pan,1963,722784500
pan,1964,776137500
pan,1965,852485300
pan,1966,928833000
pan,1967,1034376400
pan,1968,1112791100
pan,1969,1221305700
pan,1970,1351006400
pan,1971,1523917200
pan,1972,1673411700
pan,1973,1913793400
pan,1974,2188307600
pan,1975,2435304100
pan,1976,2588106000
pan,1977,2738261900
pan,1978,3244558600
pan,1979,3704551600
pan,1980,4614086400
pan,1981,5222421500
pan,1982,5769767900
pan,1983,5923755900
pan,1984,6183387100
pan,1985,6541517100
pan,1986,6797834200
pan,1987,6827665300
pan,1988,5902783400
pan,1989,5918469800
pan,1990,6433967000
pan,1991,7074675500
pan,1992,8042337700
pan,1993,8782585400
pan,1994,9365289800
pan,1995,9573813700
pan,1996,9870494000
pan,1997,10677286100
pan,1998,11575486400
pan,1999,12130252200
pan,2000,12304115000
pan,2001,12502013400
pan,2002,12994310400
pan,2003,13693981200
pan,2004,15013381700
pan,2005,16374393900
pan,2006,18141666300
pan,2007,21295984230.2564
pan,2008,25155888616.322
pan,2009,27116635565.1742
pan,2010,29440287581.2675
pan,2011,34686224301.1773
pan,2012,40429734384.2184
pan,2013,45599994004.8873
pan,2014,49921464365.3204
pan,2015,54091713775.5634
pan,2016,57907695408.9392
pan,2017,62202725204.4646
pan,2018,64929409212.4566
pan,2019,66984427150.321
pan,2020,53977036995.1729
per,1960,70.21309
per,1961,77.71075
per,1962,88.08552
per,1963,96.50567
per,1964,116.76529
per,1965,138.47188
per,1966,163.84469
per,1967,187.36846
per,1968,221.98644
per,1969,248.48921
per,1970,287.62704
per,1971,320.80686
per,1972,355.6303
per,1973,425.48258
per,1974,536.32167
per,1975,683.52513
per,1976,899.45081
per,1977,1225.1884
per,1978,1953.09035
per,1979,3585.16839
per,1980,5238.92103
per,1981,9142.43082
per,1982,15203.14338
per,1983,28249.08399
per,1984,61018.02141
per,1985,165488.27018
per,1986,304884.65916
per,1987,621068.95191
per,1988,3859852.11181
per,1989,90448225.2759
per,1990,5466950101.3016
per,1991,26714226400
per,1992,44972264400
per,1993,69284484800
per,1994,98579000000
per,1995,120263000000
per,1996,135606000000
per,1997,154905000000
per,1998,162586000000
per,1999,169859000000
per,2000,180584000000
per,2001,182527000000
