geo,time,sp_dyn_tfrt_in
nor,2018,1.56
nor,2019,1.53
nor,2020,1.48
npl,1960,5.959
npl,1961,5.96
npl,1962,5.962
npl,1963,5.964
npl,1964,5.965
npl,1965,5.966
npl,1966,5.963
npl,1967,5.958
npl,1968,5.948
npl,1969,5.934
npl,1970,5.918
npl,1971,5.901
npl,1972,5.884
npl,1973,5.868
npl,1974,5.853
npl,1975,5.838
npl,1976,5.822
npl,1977,5.804
npl,1978,5.783
npl,1979,5.756
npl,1980,5.725
npl,1981,5.687
npl,1982,5.645
npl,1983,5.597
npl,1984,5.546
npl,1985,5.49
npl,1986,5.431
npl,1987,5.371
npl,1988,5.308
npl,1989,5.242
npl,1990,5.172
npl,1991,5.099
npl,1992,5.02
npl,1993,4.934
npl,1994,4.839
npl,1995,4.731
npl,1996,4.606
npl,1997,4.464
npl,1998,4.306
npl,1999,4.135
npl,2000,3.955
npl,2001,3.772
npl,2002,3.593
npl,2003,3.422
npl,2004,3.263
npl,2005,3.118
npl,2006,2.986
npl,2007,2.865
npl,2008,2.751
npl,2009,2.644
npl,2010,2.542
npl,2011,2.444
npl,2012,2.351
npl,2013,2.261
npl,2014,2.176
npl,2015,2.098
npl,2016,2.027
npl,2017,1.967
npl,2018,1.917
npl,2019,1.876
npl,2020,1.845
nzl,1960,4.03
nzl,1961,3.975
nzl,1962,4.107
nzl,1963,3.989
nzl,1964,3.733
nzl,1965,3.54
nzl,1966,3.41
nzl,1967,3.354
nzl,1968,3.332
nzl,1969,3.269
nzl,1970,3.158
nzl,1971,3.194
nzl,1972,3
nzl,1973,2.696
nzl,1974,2.57
nzl,1975,2.331
nzl,1976,2.273
nzl,1977,2.229
nzl,1978,2.07
nzl,1979,2.12
nzl,1980,2.03
nzl,1981,2.01
nzl,1982,1.95
nzl,1983,1.92
nzl,1984,1.93
nzl,1985,1.93
nzl,1986,1.96
nzl,1987,2.03
nzl,1988,2.1
nzl,1989,2.12
nzl,1990,2.18
nzl,1991,2.16
nzl,1992,2.12
nzl,1993,2.05
nzl,1994,2
nzl,1995,1.99
nzl,1996,1.96
nzl,1997,1.96
nzl,1998,1.89
nzl,1999,1.97
nzl,2000,1.98
nzl,2001,1.97
nzl,2002,1.89
nzl,2003,1.93
nzl,2004,1.98
nzl,2005,1.97
nzl,2006,2.01
nzl,2007,2.18
nzl,2008,2.19
nzl,2009,2.13
nzl,2010,2.17
nzl,2011,2.09
nzl,2012,2.1
nzl,2013,2.01
nzl,2014,1.92
nzl,2015,1.99
nzl,2016,1.87
nzl,2017,1.81
nzl,2018,1.71
nzl,2019,1.72
nzl,2020,1.61
omn,1960,7.247
omn,1961,7.248
omn,1962,7.251
omn,1963,7.256
omn,1964,7.263
omn,1965,7.271
omn,1966,7.277
omn,1967,7.282
omn,1968,7.286
omn,1969,7.293
omn,1970,7.311
omn,1971,7.35
omn,1972,7.414
omn,1973,7.504
omn,1974,7.617
omn,1975,7.747
omn,1976,7.885
omn,1977,8.018
omn,1978,8.137
omn,1979,8.232
omn,1980,8.299
omn,1981,8.338
omn,1982,8.352
omn,1983,8.34
omn,1984,8.299
omn,1985,8.222
omn,1986,8.101
omn,1987,7.933
omn,1988,7.719
omn,1989,7.462
omn,1990,7.165
omn,1991,6.831
omn,1992,6.472
omn,1993,6.098
omn,1994,5.72
omn,1995,5.346
omn,1996,4.981
omn,1997,4.63
omn,1998,4.297
omn,1999,3.989
omn,2000,3.716
omn,2001,3.484
omn,2002,3.293
omn,2003,3.142
omn,2004,3.029
omn,2005,2.951
omn,2006,2.904
omn,2007,2.879
omn,2008,2.869
omn,2009,2.868
omn,2010,2.873
omn,2011,2.882
omn,2012,2.896
omn,2013,2.913
omn,2014,2.93
omn,2015,2.939
omn,2016,2.937
omn,2017,2.92
omn,2018,2.888
omn,2019,2.842
omn,2020,2.783
pak,1960,6.6
pak,1961,6.6
pak,1962,6.6
pak,1963,6.6
pak,1964,6.6
pak,1965,6.6
pak,1966,6.6
pak,1967,6.6
pak,1968,6.6
pak,1969,6.6
pak,1970,6.601
pak,1971,6.602
pak,1972,6.605
pak,1973,6.608
pak,1974,6.611
pak,1975,6.612
pak,1976,6.608
pak,1977,6.599
pak,1978,6.583
pak,1979,6.561
pak,1980,6.534
pak,1981,6.504
pak,1982,6.474
pak,1983,6.444
pak,1984,6.415
pak,1985,6.385
pak,1986,6.354
pak,1987,6.318
pak,1988,6.276
pak,1989,6.225
pak,1990,6.164
pak,1991,6.091
pak,1992,6.007
pak,1993,5.912
pak,1994,5.808
pak,1995,5.694
pak,1996,5.571
pak,1997,5.442
pak,1998,5.308
pak,1999,5.172
pak,2000,5.037
pak,2001,4.904
pak,2002,4.774
pak,2003,4.648
pak,2004,4.528
pak,2005,4.416
pak,2006,4.31
pak,2007,4.211
pak,2008,4.118
pak,2009,4.031
pak,2010,3.951
pak,2011,3.88
pak,2012,3.816
pak,2013,3.759
pak,2014,3.708
pak,2015,3.66
pak,2016,3.612
pak,2017,3.562
pak,2018,3.51
pak,2019,3.454
pak,2020,3.394
pan,1960,5.87
pan,1961,5.846
pan,1962,5.812
pan,1963,5.765
pan,1964,5.707
pan,1965,5.638
pan,1966,5.559
pan,1967,5.472
pan,1968,5.378
pan,1969,5.279
pan,1970,5.173
pan,1971,5.06
pan,1972,4.939
pan,1973,4.81
pan,1974,4.675
pan,1975,4.537
pan,1976,4.398
pan,1977,4.26
pan,1978,4.128
pan,1979,4.002
pan,1980,3.884
pan,1981,3.775
pan,1982,3.675
pan,1983,3.581
pan,1984,3.494
pan,1985,3.413
pan,1986,3.336
pan,1987,3.262
pan,1988,3.19
pan,1989,3.121
pan,1990,3.057
pan,1991,2.999
pan,1992,2.95
pan,1993,2.909
pan,1994,2.877
pan,1995,2.852
pan,1996,2.83
pan,1997,2.81
pan,1998,2.789
pan,1999,2.767
pan,2000,2.744
pan,2001,2.72
pan,2002,2.698
pan,2003,2.679
pan,2004,2.663
pan,2005,2.651
pan,2006,2.643
pan,2007,2.637
pan,2008,2.632
pan,2009,2.628
pan,2010,2.622
pan,2011,2.613
pan,2012,2.601
pan,2013,2.584
pan,2014,2.564
pan,2015,2.54
pan,2016,2.514
pan,2017,2.487
pan,2018,2.461
pan,2019,2.437
pan,2020,2.415
per,1960,6.941
per,1961,6.923
per,1962,6.895
per,1963,6.858
per,1964,6.81
per,1965,6.75
per,1966,6.68
per,1967,6.6
per,1968,6.513
per,1969,6.418
per,1970,6.316
per,1971,6.207
per,1972,6.091
per,1973,5.968
per,1974,5.841
per,1975,5.709
per,1976,5.575
per,1977,5.44
per,1978,5.305
per,1979,5.171
per,1980,5.041
per,1981,4.915
per,1982,4.795
per,1983,4.68
per,1984,4.568
per,1985,4.46
per,1986,4.354
per,1987,4.247
per,1988,4.138
per,1989,4.026
per,1990,3.912
per,1991,3.794
per,1992,3.673
per,1993,3.552
per,1994,3.432
per,1995,3.315
per,1996,3.203
per,1997,3.099
per,1998,3.002
per,1999,2.917
per,2000,2.845
per,2001,2.789
per,2002,2.749
per,2003,2.723
per,2004,2.706
per,2005,2.695
per,2006,2.682
per,2007,2.662
per,2008,2.633
per,2009,2.594
per,2010,2.546
per,2011,2.493
per,2012,2.441
per,2013,2.394
per,2014,2.355
per,2015,2.323
per,2016,2.297
per,2017,2.275
per,2018,2.254
per,2019,2.233
per,2020,2.212
phl,1960,7.148
phl,1961,7.087
phl,1962,7.02
phl,1963,6.947
phl,1964,6.867
phl,1965,6.781
phl,1966,6.689
phl,1967,6.589
phl,1968,6.485
phl,1969,6.376
phl,1970,6.264
phl,1971,6.152
phl,1972,6.041
phl,1973,5.931
phl,1974,5.824
phl,1975,5.718
phl,1976,5.613
phl,1977,5.506
phl,1978,5.399
phl,1979,5.29
phl,1980,5.183
phl,1981,5.078
phl,1982,4.978
phl,1983,4.883
phl,1984,4.795
phl,1985,4.712
phl,1986,4.632
phl,1987,4.554
phl,1988,4.476
phl,1989,4.397
phl,1990,4.32
phl,1991,4.246
phl,1992,4.177
phl,1993,4.113
phl,1994,4.056
phl,1995,4.005
phl,1996,3.961
phl,1997,3.922
phl,1998,3.886
phl,1999,3.85
phl,2000,3.811
phl,2001,3.766
phl,2002,3.712
phl,2003,3.65
phl,2004,3.579
phl,2005,3.504
phl,2006,3.429
phl,2007,3.359
phl,2008,3.294
phl,2009,3.236
phl,2010,3.18
phl,2011,3.121
phl,2012,3.055
phl,2013,2.979
phl,2014,2.894
phl,2015,2.805
phl,2016,2.718
phl,2017,2.64
phl,2018,2.576
phl,2019,2.526
phl,2020,2.49
plw,1990,2.84
plw,1995,2.33
plw,2000,1.83
plw,2005,2.02
plw,2012,2.23
plw,2015,2.21
png,1960,6.275
png,1961,6.278
png,1962,6.278
png,1963,6.275
png,1964,6.268
png,1965,6.258
png,1966,6.244
png,1967,6.227
png,1968,6.208
png,1969,6.187
png,1970,6.163
png,1971,6.137
png,1972,6.108
png,1973,6.077
png,1974,6.041
png,1975,6
png,1976,5.954
png,1977,5.9
png,1978,5.839
png,1979,5.771
png,1980,5.694
png,1981,5.609
png,1982,5.515
png,1983,5.415
png,1984,5.312
png,1985,5.21
png,1986,5.11
png,1987,5.018
png,1988,4.934
png,1989,4.861
png,1990,4.802
png,1991,4.756
png,1992,4.723
png,1993,4.7
png,1994,4.683
png,1995,4.668
png,1996,4.653
png,1997,4.632
png,1998,4.604
png,1999,4.569
png,2000,4.525
png,2001,4.475
png,2002,4.422
png,2003,4.368
png,2004,4.315
png,2005,4.263
png,2006,4.21
png,2007,4.156
png,2008,4.101
png,2009,4.043
png,2010,3.985
png,2011,3.926
png,2012,3.869
png,2013,3.812
png,2014,3.758
png,2015,3.707
png,2016,3.657
png,2017,3.61
png,2018,3.564
png,2019,3.52
png,2020,3.477
pol,1960,2.98
pol,1961,2.83
pol,1962,2.72
pol,1963,2.7
pol,1964,2.57
pol,1965,2.52
pol,1966,2.34
pol,1967,2.33
pol,1968,2.24
pol,1969,2.2
pol,1970,2.2
pol,1971,2.25
pol,1972,2.24
pol,1973,2.26
pol,1974,2.26
pol,1975,2.27
pol,1976,2.3
pol,1977,2.23
pol,1978,2.21
pol,1979,2.28
pol,1980,2.28
pol,1981,2.24
pol,1982,2.34
pol,1983,2.42
pol,1984,2.37
pol,1985,2.33
pol,1986,2.22
pol,1987,2.15
pol,1988,2.13
pol,1989,2.08
pol,1990,2.06
pol,1991,2.07
pol,1992,1.95
pol,1993,1.87
pol,1994,1.81
pol,1995,1.62
pol,1996,1.59
pol,1997,1.51
pol,1998,1.44
pol,1999,1.37
pol,2000,1.37
pol,2001,1.31
pol,2002,1.25
pol,2003,1.22
pol,2004,1.23
pol,2005,1.24
pol,2006,1.27
pol,2007,1.31
pol,2008,1.39
pol,2009,1.4
pol,2010,1.41
pol,2011,1.33
pol,2012,1.33
pol,2013,1.29
pol,2014,1.32
pol,2015,1.32
pol,2016,1.39
pol,2017,1.48
pol,2018,1.46
pol,2019,1.44
pol,2020,1.38
pri,1960,4.657
pri,1961,4.547
pri,1962,4.411
pri,1963,4.252
pri,1964,4.075
pri,1965,3.888
pri,1966,3.703
pri,1967,3.53
pri,1968,3.377
pri,1969,3.248
pri,1970,3.146
pri,1971,3.068
pri,1972,3.006
pri,1973,2.955
pri,1974,2.908
pri,1975,2.864
pri,1976,2.818
pri,1977,2.769
pri,1978,2.718
pri,1979,2.664
pri,1980,2.607
pri,1981,2.548
pri,1982,2.49
pri,1983,2.436
pri,1984,2.387
pri,1985,2.344
pri,1986,2.308
pri,1987,2.279
pri,1988,2.256
pri,1989,2.236
pri,1990,2.219
pri,1991,2.201
pri,1992,2.179
pri,1993,2.153
pri,1994,2.122
pri,1995,2.086
pri,1996,1.94
pri,1997,1.9
pri,1998,1.9
pri,1999,2
pri,2000,2.0485
pri,2001,1.9346
pri,2002,1.8317
pri,2003,1.7624
pri,2004,1.7822
pri,2005,1.7702
pri,2006,1.7123
pri,2007,1.6505
pri,2008,1.6516
pri,2009,1.6528
pri,2010,1.6235
pri,2011,1.5965
pri,2012,1.5425
pri,2013,1.47
pri,2014,1.432
pri,2015,1.3365
pri,2016,1.2425
pri,2017,1.101
pri,2018,1.035
pri,2019,0.982
pri,2020,0.9
prk,1960,4.579
prk,1961,4.357
prk,1962,4.173
prk,1963,4.057
prk,1964,4.022
prk,1965,4.063
prk,1966,4.157
prk,1967,4.257
prk,1968,4.327
prk,1969,4.352
prk,1970,4.315
prk,1971,4.21
prk,1972,4.05
prk,1973,3.852
prk,1974,3.63
prk,1975,3.404
prk,1976,3.197
prk,1977,3.025
prk,1978,2.897
prk,1979,2.815
prk,1980,2.773
prk,1981,2.753
prk,1982,2.734
prk,1983,2.701
prk,1984,2.65
prk,1985,2.581
prk,1986,2.503
prk,1987,2.429
prk,1988,2.369
prk,1989,2.323
prk,1990,2.289
prk,1991,2.262
prk,1992,2.235
prk,1993,2.202
prk,1994,2.164
prk,1995,2.122
prk,1996,2.08
prk,1997,2.044
prk,1998,2.017
prk,1999,1.999
prk,2000,1.991
prk,2001,1.988
prk,2002,1.988
prk,2003,1.986
prk,2004,1.982
prk,2005,1.975
prk,2006,1.966
prk,2007,1.957
prk,2008,1.949
prk,2009,1.943
prk,2010,1.938
prk,2011,1.934
prk,2012,1.931
prk,2013,1.929
prk,2014,1.926
prk,2015,1.922
prk,2016,1.917
prk,2017,1.911
prk,2018,1.904
prk,2019,1.896
prk,2020,1.887
prt,1960,3.16
prt,1961,3.21
prt,1962,3.23
prt,1963,3.12
prt,1964,3.21
prt,1965,3.15
prt,1966,3.16
prt,1967,3.16
prt,1968,3.12
prt,1969,3.12
prt,1970,3.01
prt,1971,3
prt,1972,2.86
prt,1973,2.77
prt,1974,2.7
prt,1975,2.75
prt,1976,2.82
prt,1977,2.69
prt,1978,2.45
prt,1979,2.31
prt,1980,2.25
prt,1981,2.13
prt,1982,2.07
prt,1983,1.95
prt,1984,1.9
prt,1985,1.72
prt,1986,1.66
prt,1987,1.62
prt,1988,1.61
prt,1989,1.57
prt,1990,1.56
prt,1991,1.56
prt,1992,1.54
prt,1993,1.52
prt,1994,1.45
prt,1995,1.41
prt,1996,1.44
prt,1997,1.47
prt,1998,1.47
prt,1999,1.5
prt,2000,1.55
prt,2001,1.45
prt,2002,1.46
prt,2003,1.44
prt,2004,1.4
prt,2005,1.41
prt,2006,1.37
prt,2007,1.35
prt,2008,1.39
prt,2009,1.34
prt,2010,1.39
prt,2011,1.35
prt,2012,1.28
prt,2013,1.21
prt,2014,1.23
prt,2015,1.31
prt,2016,1.36
prt,2017,1.38
prt,2018,1.42
prt,2019,1.43
prt,2020,1.4
pry,1960,6.5
pry,1961,6.489
pry,1962,6.472
pry,1963,6.447
pry,1964,6.41
pry,1965,6.356
pry,1966,6.276
pry,1967,6.17
pry,1968,6.041
pry,1969,5.894
pry,1970,5.739
pry,1971,5.591
pry,1972,5.458
pry,1973,5.351
pry,1974,5.272
pry,1975,5.223
pry,1976,5.198
pry,1977,5.189
pry,1978,5.186
pry,1979,5.183
pry,1980,5.174
pry,1981,5.155
pry,1982,5.126
pry,1983,5.087
pry,1984,5.037
pry,1985,4.974
pry,1986,4.9
pry,1987,4.818
pry,1988,4.73
pry,1989,4.639
pry,1990,4.547
pry,1991,4.457
pry,1992,4.368
pry,1993,4.282
pry,1994,4.196
pry,1995,4.108
pry,1996,4.014
pry,1997,3.911
pry,1998,3.798
pry,1999,3.678
pry,2000,3.553
pry,2001,3.431
pry,2002,3.315
pry,2003,3.21
pry,2004,3.119
pry,2005,3.04
pry,2006,2.97
pry,2007,2.907
pry,2008,2.846
pry,2009,2.787
pry,2010,2.73
pry,2011,2.675
pry,2012,2.625
pry,2013,2.581
pry,2014,2.542
pry,2015,2.508
pry,2016,2.479
pry,2017,2.453
pry,2018,2.429
pry,2019,2.405
pry,2020,2.383
pse,1990,6.718
pse,1991,6.674
pse,1992,6.607
pse,1993,6.515
pse,1994,6.396
pse,1995,6.251
pse,1996,6.085
pse,1997,5.907
pse,1998,5.727
pse,1999,5.55
pse,2000,5.383
pse,2001,5.231
pse,2002,5.094
pse,2003,4.973
pse,2004,4.867
pse,2005,4.776
pse,2006,4.699
pse,2007,4.631
pse,2008,4.567
pse,2009,4.504
pse,2010,4.437
pse,2011,4.36
pse,2012,4.272
pse,2013,4.174
pse,2014,4.067
pse,2015,3.955
pse,2016,3.844
pse,2017,3.738
pse,2018,3.643
pse,2019,3.56
pse,2020,3.489
pyf,1960,5.658
pyf,1961,5.577
pyf,1962,5.5
pyf,1963,5.43
pyf,1964,5.368
pyf,1965,5.314
pyf,1966,5.267
pyf,1967,5.222
pyf,1968,5.174
pyf,1969,5.12
pyf,1970,5.057
pyf,1971,4.98
pyf,1972,4.889
pyf,1973,4.785
pyf,1974,4.67
pyf,1975,4.548
pyf,1976,4.423
pyf,1977,4.301
pyf,1978,4.185
pyf,1979,4.08
pyf,1980,3.989
pyf,1981,3.916
pyf,1982,3.858
pyf,1983,3.812
pyf,1984,3.774
pyf,1985,3.738
pyf,1986,3.697
pyf,1987,3.645
pyf,1988,3.579
pyf,1989,3.498
pyf,1990,3.401
pyf,1991,3.291
pyf,1992,3.175
pyf,1993,3.059
pyf,1994,2.946
pyf,1995,2.841
pyf,1996,2.745
pyf,1997,2.66
pyf,1998,2.585
pyf,1999,2.52
pyf,2000,2.463
pyf,2001,2.415
pyf,2002,2.371
pyf,2003,2.331
pyf,2004,2.291
pyf,2005,2.254
pyf,2006,2.217
pyf,2007,2.183
pyf,2008,2.151
pyf,2009,2.121
pyf,2010,2.095
pyf,2011,2.07
pyf,2012,2.048
pyf,2013,2.027
pyf,2014,2.008
pyf,2015,1.99
pyf,2016,1.973
pyf,2017,1.956
pyf,2018,1.941
pyf,2019,1.927
pyf,2020,1.913
qat,1960,6.971
qat,1961,6.973
qat,1962,6.977
qat,1963,6.982
qat,1964,6.986
qat,1965,6.988
qat,1966,6.988
qat,1967,6.983
qat,1968,6.97
qat,1969,6.947
qat,1970,6.91
qat,1971,6.855
qat,1972,6.781
qat,1973,6.69
qat,1974,6.581
qat,1975,6.46
qat,1976,6.332
qat,1977,6.201
qat,1978,6.07
qat,1979,5.94
qat,1980,5.806
qat,1981,5.661
qat,1982,5.5
qat,1983,5.322
qat,1984,5.128
qat,1985,4.925
qat,1986,4.718
qat,1987,4.516
qat,1988,4.329
qat,1989,4.159
qat,1990,4.013
qat,1991,3.893
qat,1992,3.795
qat,1993,3.714
qat,1994,3.647
qat,1995,3.588
qat,1996,3.532
qat,1997,3.473
qat,1998,3.407
qat,1999,3.329
qat,2000,3.236
qat,2001,3.124
qat,2002,2.996
qat,2003,2.858
qat,2004,2.713
qat,2005,2.569
qat,2006,2.433
qat,2007,2.312
qat,2008,2.211
qat,2009,2.13
qat,2010,2.07
qat,2011,2.027
qat,2012,1.997
qat,2013,1.972
qat,2014,1.95
qat,2015,1.929
qat,2016,1.907
qat,2017,1.886
qat,2018,1.866
qat,2019,1.846
qat,2020,1.827
rou,1960,2.34
rou,1961,2.17
rou,1962,2.04
rou,1963,2.01
rou,1964,1.96
rou,1965,1.91
rou,1966,1.9
rou,1967,3.66
rou,1968,3.63
rou,1969,3.19
rou,1970,2.89
rou,1971,2.67
rou,1972,2.55
rou,1973,2.44
rou,1974,2.71
rou,1975,2.59
rou,1976,2.54
rou,1977,2.57
rou,1978,2.52
rou,1979,2.49
rou,1980,2.43
rou,1981,2.36
rou,1982,2.17
rou,1983,2.06
rou,1984,2.26
rou,1985,2.31
rou,1986,2.39
rou,1987,2.38
rou,1988,2.3
rou,1989,2.22
rou,1990,1.83
rou,1991,1.59
rou,1992,1.51
rou,1993,1.43
rou,1994,1.4
rou,1995,1.33
rou,1996,1.3
rou,1997,1.32
rou,1998,1.32
rou,1999,1.3
rou,2000,1.31
rou,2001,1.27
rou,2002,1.27
rou,2003,1.3
rou,2004,1.33
rou,2005,1.4
rou,2006,1.42
rou,2007,1.45
rou,2008,1.6
rou,2009,1.66
rou,2010,1.59
rou,2011,1.47
rou,2012,1.52
rou,2013,1.46
rou,2014,1.56
rou,2015,1.62
rou,2016,1.69
rou,2017,1.71
rou,2018,1.76
rou,2019,1.77
rou,2020,1.6
rus,1960,2.52
rus,1961,2.45
rus,1962,2.36
rus,1963,2.27
rus,1964,2.18
rus,1965,2.13
rus,1966,2.1
rus,1967,2.04
rus,1968,1.99
rus,1969,1.97
rus,1970,1.99
rus,1971,2.03
rus,1972,2.04
rus,1973,2.01
rus,1974,2
rus,1975,1.98
rus,1976,1.97
rus,1977,1.95
rus,1978,1.92
rus,1979,1.9
rus,1980,1.89
rus,1981,1.91
rus,1982,2.04
rus,1983,2.11
rus,1984,2.06
rus,1985,2.05
rus,1986,2.15
rus,1987,2.22
rus,1988,2.12
rus,1989,2.01
rus,1990,1.892
rus,1991,1.732
rus,1992,1.552
rus,1993,1.385
rus,1994,1.4
rus,1995,1.337
rus,1996,1.27
rus,1997,1.218
rus,1998,1.232
rus,1999,1.157
rus,2000,1.195
rus,2001,1.223
rus,2002,1.286
rus,2003,1.319
rus,2004,1.344
rus,2005,1.294
rus,2006,1.305
rus,2007,1.416
rus,2008,1.502
rus,2009,1.542
rus,2010,1.567
rus,2011,1.582
rus,2012,1.691
rus,2013,1.707
rus,2014,1.75
rus,2015,1.777
rus,2016,1.762
rus,2017,1.621
rus,2018,1.579
rus,2019,1.504
rus,2020,1.505
rwa,1960,8.187
rwa,1961,8.194
rwa,1962,8.197
rwa,1963,8.198
rwa,1964,8.198
rwa,1965,8.198
rwa,1966,8.198
rwa,1967,8.201
rwa,1968,8.207
rwa,1969,8.217
rwa,1970,8.231
rwa,1971,8.252
rwa,1972,8.278
rwa,1973,8.307
rwa,1974,8.339
rwa,1975,8.37
rwa,1976,8.401
rwa,1977,8.429
rwa,1978,8.451
rwa,1979,8.462
rwa,1980,8.461
rwa,1981,8.444
rwa,1982,8.41
rwa,1983,8.357
rwa,1984,8.282
rwa,1985,8.177
rwa,1986,8.038
rwa,1987,7.863
rwa,1988,7.657
rwa,1989,7.427
rwa,1990,7.184
rwa,1991,6.942
rwa,1992,6.713
rwa,1993,6.505
rwa,1994,6.324
rwa,1995,6.172
rwa,1996,6.046
rwa,1997,5.936
rwa,1998,5.835
rwa,1999,5.737
rwa,2000,5.64
rwa,2001,5.542
rwa,2002,5.443
rwa,2003,5.342
rwa,2004,5.239
rwa,2005,5.131
rwa,2006,5.015
rwa,2007,4.893
rwa,2008,4.767
rwa,2009,4.641
rwa,2010,4.52
rwa,2011,4.412
rwa,2012,4.322
rwa,2013,4.251
rwa,2014,4.197
rwa,2015,4.157
rwa,2016,4.123
rwa,2017,4.088
rwa,2018,4.044
rwa,2019,3.99
rwa,2020,3.926
sau,1960,7.216
sau,1961,7.23
sau,1962,7.243
sau,1963,7.252
sau,1964,7.257
sau,1965,7.26
sau,1966,7.262
sau,1967,7.264
sau,1968,7.267
sau,1969,7.273
sau,1970,7.28
sau,1971,7.289
sau,1972,7.299
sau,1973,7.307
sau,1974,7.312
sau,1975,7.313
sau,1976,7.309
sau,1977,7.299
sau,1978,7.281
sau,1979,7.252
sau,1980,7.206
sau,1981,7.138
sau,1982,7.047
sau,1983,6.933
sau,1984,6.798
sau,1985,6.649
sau,1986,6.495
sau,1987,6.342
sau,1988,6.194
sau,1989,6.052
sau,1990,5.911
sau,1991,5.761
sau,1992,5.594
sau,1993,5.407
sau,1994,5.2
sau,1995,4.98
sau,1996,4.754
sau,1997,4.533
sau,1998,4.325
sau,1999,4.137
sau,2000,3.971
sau,2001,3.83
sau,2002,3.708
sau,2003,3.601
sau,2004,3.505
sau,2005,3.417
sau,2006,3.331
sau,2007,3.246
sau,2008,3.158
sau,2009,3.066
sau,2010,2.97
sau,2011,2.871
sau,2012,2.773
sau,2013,2.678
sau,2014,2.589
sau,2015,2.507
sau,2016,2.435
sau,2017,2.373
sau,2018,2.319
sau,2019,2.275
sau,2020,2.238
sdn,1960,6.691
sdn,1961,6.713
sdn,1962,6.737
sdn,1963,6.762
sdn,1964,6.787
sdn,1965,6.81
sdn,1966,6.831
sdn,1967,6.85
sdn,1968,6.865
sdn,1969,6.878
sdn,1970,6.888
sdn,1971,6.899
sdn,1972,6.91
sdn,1973,6.921
sdn,1974,6.93
sdn,1975,6.936
sdn,1976,6.933
sdn,1977,6.919
sdn,1978,6.892
sdn,1979,6.853
sdn,1980,6.802
sdn,1981,6.741
sdn,1982,6.674
sdn,1983,6.605
sdn,1984,6.535
sdn,1985,6.467
sdn,1986,6.401
sdn,1987,6.337
sdn,1988,6.274
sdn,1989,6.213
sdn,1990,6.152
sdn,1991,6.091
sdn,1992,6.028
sdn,1993,5.964
sdn,1994,5.897
sdn,1995,5.829
sdn,1996,5.758
sdn,1997,5.686
sdn,1998,5.614
sdn,1999,5.542
sdn,2000,5.471
sdn,2001,5.402
sdn,2002,5.334
sdn,2003,5.268
sdn,2004,5.204
sdn,2005,5.143
sdn,2006,5.085
sdn,2007,5.03
sdn,2008,4.977
sdn,2009,4.926
sdn,2010,4.876
sdn,2011,4.824
sdn,2012,4.771
sdn,2013,4.715
sdn,2014,4.656
sdn,2015,4.594
sdn,2016,4.532
sdn,2017,4.469
sdn,2018,4.407
sdn,2019,4.347
sdn,2020,4.289
sen,1960,6.996
sen,1961,7.038
sen,1962,7.079
sen,1963,7.12
sen,1964,7.157
sen,1965,7.19
sen,1966,7.217
sen,1967,7.237
sen,1968,7.251
sen,1969,7.259
sen,1970,7.262
sen,1971,7.261
sen,1972,7.258
sen,1973,7.255
sen,1974,7.252
sen,1975,7.252
sen,1976,7.258
sen,1977,7.268
sen,1978,7.279
sen,1979,7.29
sen,1980,7.292
sen,1981,7.279
sen,1982,7.245
sen,1983,7.189
sen,1984,7.111
sen,1985,7.013
sen,1986,6.902
sen,1987,6.785
sen,1988,6.668
sen,1989,6.555
sen,1990,6.448
sen,1991,6.346
sen,1992,6.246
sen,1993,6.146
sen,1994,6.046
sen,1995,5.945
sen,1996,5.843
sen,1997,5.741
sen,1998,5.639
sen,1999,5.541
sen,2000,5.448
sen,2001,5.365
sen,2002,5.292
sen,2003,5.232
sen,2004,5.185
sen,2005,5.149
sen,2006,5.124
sen,2007,5.107
sen,2008,5.094
sen,2009,5.081
sen,2010,5.064
sen,2011,5.039
sen,2012,5.005
sen,2013,4.96
sen,2014,4.905
sen,2015,4.841
sen,2016,4.77
sen,2017,4.697
sen,2018,4.625
sen,2019,4.556
sen,2020,4.491
sgp,1960,5.76
sgp,1961,5.41
sgp,1962,5.21
sgp,1963,5.16
sgp,1964,4.97
sgp,1965,4.66
sgp,1966,4.46
sgp,1967,3.91
sgp,1968,3.53
sgp,1969,3.22
sgp,1970,3.07
sgp,1971,3.02
sgp,1972,3.04
sgp,1973,2.79
sgp,1974,2.35
sgp,1975,2.07
sgp,1976,2.11
sgp,1977,1.82
sgp,1978,1.79
sgp,1979,1.79
sgp,1980,1.82
sgp,1981,1.78
sgp,1982,1.74
sgp,1983,1.61
sgp,1984,1.62
sgp,1985,1.61
sgp,1986,1.43
sgp,1987,1.62
sgp,1988,1.96
sgp,1989,1.75
sgp,1990,1.83
sgp,1991,1.73
sgp,1992,1.72
sgp,1993,1.74
sgp,1994,1.71
sgp,1995,1.67
sgp,1996,1.66
sgp,1997,1.61
sgp,1998,1.48
sgp,1999,1.47
sgp,2000,1.6
sgp,2001,1.41
sgp,2002,1.37
sgp,2003,1.27
sgp,2004,1.26
sgp,2005,1.26
sgp,2006,1.28
sgp,2007,1.29
sgp,2008,1.28
sgp,2009,1.22
sgp,2010,1.15
sgp,2011,1.2
sgp,2012,1.29
sgp,2013,1.19
sgp,2014,1.25
sgp,2015,1.24
sgp,2016,1.2
sgp,2017,1.16
