geo,time,dc_dac_gbrl_cd
vct,1994,1220000.02861
vct,1995,-150000.00596
vct,1996,100000.00149
vct,1997,319999.99285
vct,1998,2569999.93324
vct,1999,629999.99523
vct,2000,409999.99642
vct,2001,59999.99866
vct,2002,90000.00358
vct,2003,100000.00149
vct,2004,19999.99955
vct,2005,159999.99642
vct,2008,19999.99955
vct,2010,19999.99955
vct,2011,39999.99911
vct,2012,79999.99821
vct,2013,50000.00075
vct,2014,0
vct,2015,170000.00179
vct,2016,0
vct,2017,209999.99344
vct,2018,90000.00358
vct,2019,109999.9994
ven,1964,19999.99955
ven,1965,79999.99821
ven,1966,19999.99955
ven,1967,39999.99911
ven,1968,39999.99911
ven,1969,39999.99911
ven,1970,59999.99866
ven,1971,140000.0006
ven,1972,209999.99344
ven,1973,250000
ven,1974,259999.99046
ven,1975,109999.9994
ven,1976,9999.99978
ven,1977,9999.99978
ven,1978,9999.99978
ven,1986,9999.99978
ven,1987,39999.99911
ven,1988,19999.99955
ven,1989,29999.99933
ven,1990,109999.9994
ven,1991,109999.9994
ven,1992,449999.98808
ven,1993,209999.99344
ven,1994,340000.00358
ven,1995,370000.00477
ven,1996,319999.99285
ven,1997,300000.01192
ven,1998,500000
ven,1999,259999.99046
ven,2000,1350000.02384
ven,2001,59999.99866
ven,2002,109999.9994
ven,2003,129999.99523
ven,2004,419999.98689
ven,2005,150000.00596
ven,2007,119999.99732
ven,2008,519999.98093
ven,2009,2160000.08583
ven,2010,1090000.03338
ven,2011,779999.97139
ven,2012,1600000.02384
ven,2013,3109999.8951
ven,2014,2349999.90463
ven,2015,2150000.09537
ven,2016,1350000.02384
ven,2017,1759999.99046
ven,2018,1730000.01907
ven,2019,11140000.34332
vgb,1967,13829999.92371
vgb,1974,1639999.98569
vgb,1975,2369999.88556
vgb,1976,2529999.97139
vgb,1977,1980000.01907
vgb,1978,1059999.94278
vgb,1979,1659999.96662
vgb,1980,2859999.8951
vgb,1981,2519999.98093
vgb,1982,2579999.92371
vgb,1983,1759999.99046
vgb,1984,959999.97854
vgb,1985,1519999.98093
vgb,1986,1220000.02861
vgb,1987,930000.00715
vgb,1988,910000.02623
vgb,1989,3569999.93324
vgb,1990,2990000.00954
vgb,1991,3250000
vgb,1992,2059999.94278
vgb,1993,2150000.09537
vgb,1994,3400000.09537
vgb,1995,289999.99166
vgb,1996,1049999.95232
vgb,1997,1529999.97139
vgb,1998,1440000.05722
vgb,1999,2730000.01907
vgb,2000,1179999.94755
vgb,2001,140000.0006
vgb,2003,109999.9994
vnm,1962,50000.00075
vnm,1963,59999.99866
vnm,1964,180000.00715
vnm,1965,230000.00417
vnm,1966,519999.98093
vnm,1967,600000.02384
vnm,1968,990000.00954
vnm,1969,910000.02623
vnm,1970,660000.02623
vnm,1971,1090000.03338
vnm,1972,119999.99732
vnm,1973,400000.00596
vnm,1974,430000.00715
vnm,1975,259999.99046
vnm,1976,50000.00075
vnm,1977,2119999.88556
vnm,1978,2789999.96185
vnm,1979,15350000.38147
vnm,1980,2630000.11444
vnm,1983,9999.99978
vnm,1990,19999.99955
vnm,1991,569999.99285
vnm,1992,3920000.07629
vnm,1993,2740000.00954
vnm,1994,16059999.46594
vnm,1995,5739999.77112
vnm,1996,8390000.34332
vnm,1997,8350000.38147
vnm,1998,7280000.20981
vnm,1999,8350000.38147
vnm,2000,7929999.82834
vnm,2001,23700000.76294
vnm,2002,26469999.31335
vnm,2003,34590000.15259
vnm,2004,67669998.16895
vnm,2005,96620002.74658
vnm,2006,82150001.52588
vnm,2007,97150001.52588
vnm,2008,125879997.25342
vnm,2009,93790000.91553
vnm,2010,82199996.94824
vnm,2011,35000000
vnm,2012,81879997.25342
vnm,2013,36290000.91553
vnm,2014,25010000.22888
vnm,2015,18829999.92371
vnm,2016,12369999.88556
vnm,2017,8739999.77112
vnm,2018,13949999.80927
vnm,2019,14989999.77112
vut,1960,150000.00596
vut,1961,280000.00119
vut,1962,409999.99642
vut,1963,509999.99046
vut,1964,639999.98569
vut,1965,579999.98331
vut,1966,2130000.11444
vut,1967,1970000.02861
vut,1968,2200000.04768
vut,1969,2880000.11444
vut,1970,2880000.11444
vut,1971,3230000.01907
vut,1972,5610000.13351
vut,1973,6909999.84741
vut,1974,6630000.11444
vut,1975,8399999.61853
vut,1976,9970000.26703
vut,1977,8880000.11444
vut,1978,14460000.03815
vut,1979,14140000.34332
vut,1980,20149999.61853
vut,1981,9250000
vut,1982,7559999.94278
vut,1983,8869999.88556
vut,1984,9529999.73297
vut,1985,6550000.19073
vut,1986,6309999.94278
vut,1987,7719999.79019
vut,1988,8810000.41962
vut,1989,8729999.54224
vut,1990,7670000.07629
vut,1991,8600000.38147
vut,1992,8810000.41962
vut,1993,5570000.17166
vut,1994,3779999.97139
vut,1995,2359999.8951
vut,2006,39999.99911
vut,2007,39999.99911
vut,2008,90000.00358
vut,2009,100000.00149
vut,2010,90000.00358
vut,2011,109999.9994
vut,2012,29999.99933
vut,2013,90000.00358
vut,2014,19999.99955
vut,2015,3740000.00954
vut,2016,1299999.95232
vut,2017,70000.0003
vut,2018,9999.99978
vut,2019,1850000.02384
wsm,1966,19999.99955
wsm,1967,9999.99978
wsm,1968,29999.99933
wsm,1969,29999.99933
wsm,1970,19999.99955
wsm,1971,19999.99955
wsm,1972,19999.99955
wsm,1973,140000.0006
wsm,1974,70000.0003
wsm,1975,129999.99523
wsm,1976,219999.99881
wsm,1977,70000.0003
wsm,1978,19999.99955
wsm,1979,59999.99866
wsm,1980,230000.00417
wsm,1981,109999.9994
wsm,1982,9999.99978
wsm,1983,9999.99978
wsm,1984,9999.99978
wsm,1985,59999.99866
wsm,1987,19999.99955
wsm,1988,70000.0003
wsm,1989,50000.00075
wsm,1990,259999.99046
wsm,1991,39999.99911
wsm,1992,319999.99285
wsm,1993,9999.99978
wsm,1994,0
wsm,2008,200000.00298
wsm,2009,180000.00715
wsm,2010,230000.00417
wsm,2011,409999.99642
wsm,2013,270000.01073
wsm,2017,209999.99344
wsm,2018,79999.99821
wsm,2019,2390000.1049
yem,1960,9510000.22888
yem,1961,8630000.11444
yem,1962,11750000
yem,1963,12909999.84741
yem,1964,16299999.23706
yem,1965,26010000.22888
yem,1966,29690000.53406
yem,1967,22799999.23706
yem,1968,4789999.96185
yem,1969,1149999.97616
yem,1970,1210000.03815
yem,1971,2039999.96185
yem,1972,1539999.96185
yem,1973,1840000.03338
yem,1974,3829999.92371
yem,1975,3440000.05722
yem,1976,3690000.05722
yem,1977,6360000.13351
yem,1978,5530000.20981
yem,1979,7360000.13351
yem,1980,9449999.80927
yem,1981,8869999.88556
yem,1982,6469999.79019
yem,1983,6909999.84741
yem,1984,5449999.80927
yem,1985,5300000.19073
yem,1986,6920000.07629
yem,1987,10350000.38147
yem,1988,12550000.19073
yem,1989,10590000.15259
yem,1990,9850000.38147
yem,1991,9270000.45776
yem,1992,9869999.88556
yem,1993,9680000.30518
yem,1994,8010000.22888
yem,1995,2440000.05722
yem,1996,3359999.8951
yem,1997,12359999.65668
yem,1998,2130000.11444
yem,1999,1759999.99046
yem,2000,4570000.17166
yem,2001,3329999.92371
yem,2002,7769999.98093
yem,2003,2869999.88556
yem,2004,12659999.84741
yem,2005,20290000.91553
yem,2006,15029999.73297
yem,2007,25309999.46594
yem,2008,33209999.08447
yem,2009,35880001.06812
yem,2010,63919998.16895
yem,2011,62610000.61035
yem,2012,62689998.62671
yem,2013,148759994.50684
yem,2014,135199996.94824
yem,2015,125360000.61035
yem,2016,171190002.44141
yem,2017,263869995.11719
yem,2018,221910003.66211
yem,2019,332339996.33789
zaf,1993,19370000.83923
zaf,1994,23860000.61035
zaf,1995,23930000.30518
zaf,1996,30889999.38965
zaf,1997,38830001.83105
zaf,1998,54119998.93188
zaf,1999,62919998.16895
zaf,2000,42639999.38965
zaf,2001,41759998.32153
zaf,2002,46950000.76294
zaf,2003,122910003.66211
zaf,2004,87059997.55859
zaf,2005,70260002.13623
zaf,2006,1490000.00954
zaf,2007,-23459999.08447
zaf,2008,113489997.86377
zaf,2009,67330001.83105
zaf,2010,39290000.91553
zaf,2011,46610000.61035
zaf,2012,-21729999.54224
zaf,2013,55669998.16895
zaf,2014,-30260000.22888
zaf,2015,29180000.30518
zaf,2016,16579999.92371
zaf,2017,24610000.61035
zaf,2018,39290000.91553
zaf,2019,42790000.91553
zmb,1960,920000.01669
zmb,1961,910000.02623
zmb,1962,5880000.11444
zmb,1963,5369999.88556
zmb,1964,20559999.46594
zmb,1965,12069999.69482
zmb,1966,26750000
zmb,1967,40130001.06812
zmb,1968,13899999.61853
zmb,1969,13220000.26703
zmb,1970,5250000
zmb,1971,12659999.84741
zmb,1972,9770000.45776
zmb,1973,13329999.92371
zmb,1974,18799999.23706
zmb,1975,21250000
zmb,1976,16379999.16077
zmb,1977,18860000.61035
zmb,1978,24920000.07629
zmb,1979,59650001.52588
zmb,1980,43119998.93188
zmb,1981,37909999.84741
zmb,1982,21520000.45776
zmb,1983,20430000.30518
zmb,1984,19510000.22888
zmb,1985,22799999.23706
zmb,1986,43970001.2207
zmb,1987,38500000
zmb,1988,29559999.46594
zmb,1989,30569999.69482
zmb,1990,42900001.52588
zmb,1991,66830001.83105
zmb,1992,99430000.30518
zmb,1993,40459999.08447
zmb,1994,68860000.61035
zmb,1995,76470001.2207
zmb,1996,60650001.52588
zmb,1997,93709999.08447
zmb,1998,33409999.84741
zmb,1999,63580001.83105
zmb,2000,111410003.66211
zmb,2001,55759998.32153
zmb,2002,28129999.16077
zmb,2003,65889999.38965
zmb,2004,282549987.79297
zmb,2005,165729995.72754
zmb,2006,86769996.64307
zmb,2007,74019996.64307
zmb,2008,61560001.37329
zmb,2009,73529998.7793
zmb,2010,79300003.05176
zmb,2011,92589996.33789
zmb,2012,84269996.64307
zmb,2013,93569999.69482
zmb,2014,149919998.16895
zmb,2015,77150001.52588
zmb,2016,78059997.55859
zmb,2017,68330001.83105
zmb,2018,37720001.2207
zmb,2019,65349998.47412
zwe,1961,9999.99978
zwe,1963,10789999.96185
zwe,1964,4239999.77112
zwe,1965,3240000.00954
zwe,1966,109999.9994
zwe,1967,200000.00298
zwe,1968,250000
zwe,1969,349999.99404
zwe,1970,379999.99523
zwe,1971,360000.01431
zwe,1972,400000.00596
zwe,1973,529999.97139
zwe,1974,670000.01669
zwe,1975,2480000.01907
zwe,1976,4170000.07629
zwe,1977,4469999.79019
zwe,1978,6690000.05722
zwe,1979,10760000.22888
zwe,1980,47759998.32153
zwe,1981,34409999.84741
zwe,1982,37259998.32153
zwe,1983,21549999.23706
zwe,1984,16700000.76294
zwe,1985,24610000.61035
zwe,1986,15340000.15259
zwe,1987,16350000.38147
zwe,1988,30389999.38965
zwe,1989,21540000.91553
zwe,1990,23430000.30518
zwe,1991,75120002.74658
zwe,1992,75589996.33789
zwe,1993,19420000.07629
zwe,1994,37790000.91553
zwe,1995,45849998.47412
zwe,1996,25229999.54224
zwe,1997,22209999.08447
zwe,1998,36740001.67847
zwe,1999,26350000.38147
zwe,2000,20229999.54224
zwe,2001,18069999.69482
zwe,2002,28719999.31335
zwe,2003,58900001.52588
zwe,2004,49659999.84741
zwe,2005,45479999.54224
zwe,2006,69870002.74658
zwe,2007,94099998.47412
zwe,2008,89239997.86377
zwe,2009,109860000.61035
zwe,2010,108010002.13623
zwe,2011,77519996.64307
zwe,2012,220020004.27246
zwe,2013,146710006.71387
zwe,2014,171259994.50684
zwe,2015,141929992.67578
zwe,2016,134610000.61035
zwe,2017,120489997.86377
zwe,2018,125199996.94824
zwe,2019,126349998.47412
