income_groups,time,income_mountain_50bracket_shape_for_log
lower_middle_income,1895,"2087,6653,16428,27061,40445,58604,83723,118140,168433,248167,383558,633324,1093999,1903202,3278102,5570400,9270540,14742044,22278100,31770737,41358153,46910651,45803840,39582306,30901446,21665410,13739491,8088687,4618792,2629161,1508496,879859,521134,314721,194717,122984,79342,51961,34579,23169,15580,10410,6898,4497,2879,1810,1118,676,398,230"
lower_middle_income,1896,"5534,7412,16229,25177,37371,53673,76440,108027,155057,229009,355466,588019,1040072,1870509,3317490,5707211,9549507,15338940,23366288,33191108,42938503,48840555,48263185,42563197,34994173,26873974,19290195,13123118,8489481,5201087,3065419,1799906,1055969,626786,377809,228105,139675,87575,55977,36414,23893,15778,10414,6845,4458,2860,1802,1104,661,382"
lower_middle_income,1897,"681,2607,11406,20459,32320,46621,65609,92071,131109,192712,299787,500916,896781,1617812,2877565,5003502,8498862,13820249,21183210,30262325,39279280,44177220,42042942,34551384,25597447,17302288,10642035,6193065,3560168,2057558,1211620,731898,449587,280769,178421,114650,74342,48699,32222,21431,14263,9430,6168,3970,2513,1568,958,580,343,198"
lower_middle_income,1898,"750,2374,11104,20025,32316,47111,66934,94881,136924,206026,333332,579611,1059347,1910642,3345268,5679812,9328625,14644586,21770474,30496393,39473902,44807511,43139478,35850254,26893227,18433763,11467505,6714416,3864578,2233738,1310854,789125,483453,301377,191183,122742,79356,51768,34063,22520,14915,9816,6396,4102,2590,1608,988,590,350,200"
lower_middle_income,1899,"709,1784,9361,18399,30400,44682,63545,89807,128618,189112,294210,489065,878875,1605921,2888017,5029565,8415427,13444571,20420995,29206337,38477293,44499670,43667239,36858379,27976979,19414006,12210980,7178821,4128394,2388009,1400148,842697,515722,320384,202321,129201,82931,53716,35098,23102,15272,10038,6540,4196,2654,1648,1010,609,360,209"
lower_middle_income,1900,"781,1912,10080,18892,30915,45230,64205,90625,129715,190752,297719,497794,900730,1649394,2957338,5122931,8520232,13521615,20386134,29059739,38363397,44642668,44152289,37439079,28519519,19874340,12503307,7338877,4210339,2430703,1425041,859099,527309,327994,207036,131944,84520,54630,35599,23363,15386,10089,6548,4190,2635,1634,1002,602,356,206"
lower_middle_income,1901,"831,1854,9324,18255,30011,44042,62559,88255,126133,184706,286670,476908,862002,1583934,2849824,4963436,8308196,13278202,20186822,29135962,38917412,45737489,45375987,38384552,29021934,19984014,12452865,7273929,4169049,2408117,1417295,856727,526480,327510,206816,131729,84305,54442,35470,23278,15333,10059,6525,4171,2627,1632,1003,603,358,212"
lower_middle_income,1902,"880,1723,6687,15020,25436,38290,55333,79098,114294,168540,261315,432271,777198,1444375,2646190,4700141,8072590,13265670,20640880,30073097,40100470,47022182,46673855,39568702,29947286,20662193,12895230,7545849,4322900,2489783,1458571,877341,536431,331918,208702,132557,84734,54773,35743,23513,15522,10209,6650,4267,2700,1678,1033,624,369,216"
lower_middle_income,1903,"917,1946,10364,20614,33336,48476,68176,95138,134490,196161,308014,524622,963899,1764443,3122555,5359420,8944659,14325943,21667055,30721058,40179140,46846107,46774681,39985496,30602159,21389113,13467713,7902863,4524516,2599828,1512237,900239,544815,334064,208459,132085,84456,54777,35864,23707,15734,10411,6826,4412,2805,1755,1079,652,385,227"
lower_middle_income,1904,"653,1693,7430,16720,27622,41198,59737,84668,120835,177010,276763,467274,850539,1571195,2828377,4939742,8379136,13641977,21052176,30374088,40195722,47309467,47682079,40913720,31262938,21875716,13794342,8071677,4614288,2651378,1535747,909045,547186,333478,206975,130502,83148,53993,35574,23771,15932,10651,7042,4584,2933,1843,1136,691,408,237"
lower_middle_income,1905,"616,1606,10309,20405,32714,47704,68719,95962,134831,194233,301445,512483,953082,1767036,3153427,5409539,8965524,14312974,21653047,30687476,40013143,46782642,47198529,40717419,31339103,22097647,14015469,8220458,4692991,2690718,1555374,918466,552095,336672,209190,132310,84735,55280,36602,24528,16492,11045,7312,4764,3052,1926,1197,730,439,260"
lower_middle_income,1906,"1332,4803,18877,33218,52164,75968,106022,144502,199410,284568,433564,720754,1304291,2384603,4240550,7236402,11840029,18454688,26976289,36839330,46324741,52458269,51610845,43698444,33186125,23227114,14658197,8540294,4853873,2782641,1612211,956648,578468,355513,222814,142472,92356,60890,40680,27414,18491,12389,8190,5322,3398,2128,1312,798,480,282"
lower_middle_income,1907,"1241,5131,21133,36784,57488,84039,115626,156291,213346,301013,452075,739466,1306845,2326437,4051611,6812799,11181999,17641759,26064062,35885465,45451989,51919138,51758596,44412842,34125545,24192259,15439745,9014504,5100521,2911543,1678344,991866,598347,366743,229157,146060,94361,61865,41122,27624,18596,12476,8263,5389,3453,2174,1351,823,497,291"
lower_middle_income,1908,"1356,4805,17228,32177,51393,77563,107100,145625,200190,286630,440869,736323,1316388,2363095,4140398,7028441,11507983,17994168,26395702,36267957,46083945,52940463,53131817,45840152,35222642,24911709,15863254,9234095,5201757,2956402,1697496,1000548,602639,369013,230478,146921,94912,62248,41391,27829,18756,12601,8352,5460,3508,2218,1379,848,511,307"
lower_middle_income,1909,"1407,4534,14241,28619,46536,71008,98349,133673,183344,261117,399098,665335,1203653,2204642,3934840,6781574,11264660,17814018,26307519,36199110,46043521,53102069,53664723,46666880,36133268,25763201,16546281,9695547,5476623,3119204,1792761,1057900,637514,390890,244553,156332,101108,66259,43935,29438,19783,13243,8756,5709,3656,2303,1425,868,521,307"
lower_middle_income,1910,"1426,4234,11278,25667,42796,67709,94601,128674,175507,245332,359137,567313,993133,1852397,3441731,6147296,10477612,16930882,25478812,35600793,45739317,53022823,53830992,47077275,36564544,26131937,16818336,9887397,5605518,3194923,1835612,1083648,653509,400108,248915,157761,101212,66029,43660,29182,19565,13062,8618,5605,3577,2240,1370,828,482,278"
lower_middle_income,1911,"1357,3735,11600,25308,41867,66996,93702,127557,173747,242620,358492,577090,1033831,1935199,3562584,6270978,10511645,16811424,25151275,35118534,45274164,52793002,54117536,47785397,37490101,27080519,17659654,10421369,5877702,3333299,1910827,1127184,680408,417538,260515,165830,106686,69507,45880,30658,20613,13824,9172,6009,3868,2443,1517,924,547,320"
lower_middle_income,1912,"1325,3490,9663,22188,38116,62891,88951,121887,166528,232481,339603,536329,940710,1760669,3274885,5839903,9917490,16089869,24475651,34578530,44752065,52309299,54165774,48551594,38601498,28303026,18831600,11300637,6426914,3639421,2075129,1213268,726959,442866,275121,174580,112362,73059,48183,32268,21809,14736,9886,6543,4264,2728,1711,1056,631,374"
lower_middle_income,1913,"1345,3443,10041,22291,38486,64014,91025,125092,170869,237140,341213,525348,895575,1654694,3083288,5533402,9445593,15375855,23499444,33342652,43487918,51296668,53483031,48267875,38252584,27875942,18423400,10948010,6167073,3472822,1978654,1160399,701803,430476,268706,171070,110277,71768,47365,31723,21410,14420,9628,6322,4081,2574,1590,963,561,320"
lower_middle_income,1914,"1603,4347,11890,30139,56590,92336,129558,175172,234801,318318,444755,661597,1089708,1942007,3510366,6163089,10387413,16799858,25507450,35914508,46468693,54622409,56255519,49334462,37935943,26611038,16751516,9748192,5479828,3101393,1782385,1055203,637447,391434,246149,157769,102230,66928,44504,29950,20249,13608,9025,5882,3756,2350,1436,858,498,282"
lower_middle_income,1915,"1483,3422,10291,20697,35260,60012,86306,119777,164927,231028,336477,526616,916785,1717552,3214382,5766930,9838630,16177133,25203324,36241722,47409358,55990325,57320561,49594048,37677265,25990223,16122875,9328693,5250384,2967538,1704701,1008191,606996,372209,234335,150301,97259,63606,42298,28505,19330,13038,8678,5674,3636,2284,1404,843,495,285"
lower_middle_income,1916,"1269,2621,7724,17834,30300,48386,70415,97849,134951,190395,286821,477240,896950,1734395,3237345,5718238,9570056,15688311,24519206,35336656,46477073,55253688,56819571,49176359,37036881,25388912,15599737,8858247,4897985,2755368,1589110,946350,575317,355479,226273,147074,96391,63449,42429,28748,19636,13343,8954,5902,3808,2405,1482,888,522,299"
lower_middle_income,1917,"1445,2898,8266,19559,34470,54603,78243,107934,147856,209459,321274,552330,1036012,1925691,3447057,5859912,9708250,16086995,25503126,36716779,47651444,56085522,57119094,48731453,35945481,23986514,14310802,7966244,4387131,2473065,1431365,857487,523676,326071,208865,136438,90384,60617,41337,28454,19575,13326,8920,5844,3742,2338,1420,839,482,267"
lower_middle_income,1918,"1840,3707,10120,23720,43106,66093,95353,134392,190572,277740,421193,656213,1051285,1735839,2881296,4692774,7480506,11840083,18513888,27888905,39015565,48722889,51498857,44475304,32492031,21306498,12494687,6884420,3792863,2141820,1247256,752016,461965,286658,181476,117365,77440,51978,35342,24139,16395,10997,7277,4722,3006,1877,1149,686,404,230"
lower_middle_income,1919,"1925,3622,8887,20978,37796,59726,87624,125553,179815,263472,401947,632044,1021833,1700515,2838684,4627865,7326050,11513335,18124932,27821074,39580761,50227315,52944992,45954653,34279762,22652356,13537143,7665517,4278395,2418073,1407255,837537,506154,312460,198208,128059,83733,55531,37501,25571,17426,11748,7808,5088,3247,2033,1250,747,439,252"
lower_middle_income,1920,"3273,5632,12588,26202,43792,66437,94715,132868,188172,273881,413738,645165,1042483,1754171,3004911,5004641,7998790,12474946,19221571,29044465,41377701,53445617,58792761,54710799,44177132,31466328,19921368,11499213,6291845,3455266,1928528,1108907,653346,391873,242558,154100,99082,64350,42505,28477,19211,12908,8569,5591,3571,2233,1363,806,468,264"
lower_middle_income,1921,"3122,5442,11542,26977,45910,70744,101926,144307,206816,310141,494527,819048,1344273,2177246,3483494,5487589,8398903,12666723,19100312,28506610,40494222,52723879,59513959,56010708,44925400,31948487,20138277,11462820,6209375,3397430,1883764,1080381,635756,379806,233525,147762,94763,61583,40679,27245,18320,12254,8090,5248,3326,2063,1241,727,415,233"
lower_middle_income,1922,"2372,4535,9771,23598,42627,66559,96994,137533,196505,294390,473381,796239,1330368,2181144,3513474,5550634,8460244,12569502,18542298,27038291,37568094,48026984,53076525,48564906,38077190,27322421,17583240,10201154,5585995,3077723,1726135,997292,592350,357401,220823,140602,90591,58476,38223,25431,17088,11487,7630,4989,3197,1997,1214,719,416,234"
lower_middle_income,1923,"1811,3738,8293,20758,39191,61636,90146,128016,182980,274474,444127,754261,1273910,2096993,3374299,5308724,8070559,11991454,17778553,26277559,37480290,49092561,54292801,49014716,37495269,25785488,15960821,9214187,5102952,2831552,1619251,949599,565764,342674,213540,136821,88370,56893,37013,24539,16453,11053,7354,4806,3082,1934,1177,702,403,228"
lower_middle_income,1924,"1400,3182,7141,18057,36355,58942,88006,127049,184788,280096,455330,771053,1294840,2112771,3343152,5153851,7714842,11336918,16718457,24675408,35272913,46616861,53768563,51207162,40883569,29546788,19144999,11282251,6232332,3397599,1886061,1076275,628620,373246,227502,143713,92436,58972,37761,24623,16326,10932,7298,4800,3112,1969,1213,730,422,240"
lower_middle_income,1925,"3334,5917,10749,22618,42347,66655,97838,140464,203789,310828,522719,948597,1761811,3097440,5113994,7961693,11882543,17430526,25463702,36236535,47973883,57633409,62698541,59486228,48128314,35040704,23133139,13689509,7506413,4037467,2206849,1236089,710397,414900,247433,152761,96683,61047,38747,25065,16477,10925,7220,4694,3001,1876,1142,673,381,210"
lower_middle_income,1926,"2720,5269,10280,22156,42508,67403,98795,141062,202770,304040,498499,885830,1649344,2975341,5036768,8019857,12018707,17405022,24924817,35341183,47682796,58431010,64031499,60253503,47770441,33959604,22037610,12874364,7010030,3769100,2067199,1166313,677946,399138,239670,148697,94390,59617,37715,24298,15915,10514,6929,4494,2866,1781,1076,630,355,197"
lower_middle_income,1927,"2861,5560,10889,23088,44125,69438,101858,146134,211185,317427,519268,915092,1687390,3045960,5169199,8241731,12412375,17967660,25582914,35947897,48315824,59112485,64590444,62111889,50543447,36488098,24070908,14175303,7674121,4073015,2210196,1230250,711335,417099,248492,151950,95118,59658,37554,24131,15757,10379,6812,4403,2800,1742,1053,618,350,192"
lower_middle_income,1928,"3027,5868,10871,22206,38512,58523,85031,122314,178958,273036,452829,812508,1523328,2825147,4900541,7892984,11925511,17210094,24403422,34098339,45952285,56425424,61513208,58965617,47821035,33833619,21986692,12792390,6830226,3564398,1878073,1002890,552239,305964,170077,97267,58920,37568,24381,15997,10475,6819,4391,2791,1743,1068,638,369,202,110"
lower_middle_income,1929,"2765,5583,10324,20564,36559,56218,82753,120601,178155,274415,459869,830720,1560019,2892260,5000869,8015525,12080343,17394015,24618000,34271702,46186413,57061420,62976909,61037779,50051410,35518374,22976690,13296060,7093320,3699018,1952086,1047849,580220,322367,179366,102693,62348,39852,26013,17201,11379,7514,4908,3176,2022,1266,777,459,261,147"
lower_middle_income,1930,"2810,5852,10978,23035,39189,58563,82807,114203,158803,231557,369472,647189,1203920,2239245,3952853,6634010,10582282,16113157,23822706,34151218,46773327,58039269,63471838,60321738,48398246,34066417,21836629,12479918,6592809,3419855,1790695,957709,528870,292543,162004,92812,56420,36058,23558,15580,10326,6824,4482,2912,1870,1179,733,440,253,148"
lower_middle_income,1931,"3255,6665,12771,26088,48546,76797,113583,164923,240357,365415,599075,1043906,1871686,3322675,5558213,8767512,13150878,18989849,27071281,38139168,51822906,64302552,70943567,67936793,55841947,40745506,26777169,15743250,8482482,4440509,2347395,1276092,721116,415497,245301,150861,94963,59638,37495,24086,15787,10475,6937,4538,2925,1850,1145,686,403,236"
lower_middle_income,1932,"2868,6114,11291,22870,44927,69612,100416,139330,191522,274312,432714,750846,1375515,2488042,4260286,7018031,11116411,16986325,25513030,37505515,52379751,65859557,72552688,67869258,53937129,38006958,24038210,13632743,7200799,3764359,2009367,1108485,628756,360487,212239,130186,81235,50437,31527,20221,13253,8763,5771,3747,2388,1488,908,540,317,181"
lower_middle_income,1933,"2366,5010,9573,18847,38161,61230,89640,125381,172385,243058,373748,643472,1203391,2259039,3995395,6689870,10744534,16588965,25174917,37397066,52393474,65649071,72541545,68771897,55184120,39366270,25469030,14689847,7805406,4062651,2156566,1180350,667844,382899,224898,138164,86595,53908,33454,21261,13810,9101,5982,3878,2471,1534,935,543,314,176"
lower_middle_income,1934,"2394,4936,9514,18696,38467,62156,92004,130102,181146,256048,383648,632439,1132176,2118088,3805031,6462551,10478181,16212588,24556575,36454680,51428208,65163378,72687791,69799297,56952334,41395936,27489832,16191446,8660986,4497781,2373793,1282311,719884,410955,238333,143761,88827,54776,33870,21438,13896,9130,5994,3877,2468,1530,925,532,299,164"
lower_middle_income,1935,"2290,7127,13860,24626,44853,70325,104501,152568,223323,337615,543242,932515,1671158,3084596,5498078,9207040,14551275,21636475,31027692,42767850,56285015,68485947,75402962,72502081,59528862,43462130,29184834,17524598,9504461,4946024,2609023,1394746,777224,442918,254913,151838,92470,56371,34757,21909,14157,9270,6062,3906,2479,1537,930,537,303,165"
lower_middle_income,1936,"2003,5293,11058,20926,39078,63408,95086,138878,202272,302974,483561,826594,1484373,2767328,5061092,8700489,14096077,21438975,31213424,43243687,55749965,65348720,68538551,62215466,47722316,32391461,20562060,12326743,6981706,3850691,2166823,1232628,709192,414520,246820,152031,94453,57776,35515,22264,14308,9339,6105,3931,2493,1548,934,543,300,164"
lower_middle_income,1937,"1825,4281,10098,19277,32509,50730,75434,110017,161040,244185,399251,700926,1295961,2483033,4717420,8409285,13981502,21494288,31322680,43124194,55198552,64675447,67956499,61081356,45206180,28479630,16548608,9271671,5183048,2916359,1672165,964448,551060,311175,175072,100978,60249,36688,22945,14523,9227,5859,3690,2297,1414,853,506,291,157,84"
lower_middle_income,1938,"1748,4000,9556,18719,32114,50439,75339,110050,160879,243063,396558,699641,1304305,2525527,4814970,8568992,14207668,21726074,31414034,42932682,54593574,64053185,68787000,64373625,49612576,31547167,18234965,10062294,5524341,3043616,1722399,986844,559742,313617,175385,100726,59984,36486,22841,14449,9191,5853,3699,2318,1433,875,523,304,168,94"
